,25L007999,25L008000,25L008001,25L008011,25L008012,25L008013
ENSMUSG00000032062,0,0,0,0,1,0
ENSMUSG00000032064,0,15,0,38,0,0
ENSMUSG00000032067,0,293,0,553,60,0
ENSMUSG00000032076,0,131,0,396,2,0
ENSMUSG00000032077,0,0,0,20,0,0
ENSMUSG00000032078,0,146,0,71,28,0
ENSMUSG00000032083,3,0,0,0,0,0
ENSMUSG00000032086,0,49,0,11,29,0
ENSMUSG00000032087,0,4,0,0,0,0
ENSMUSG00000032096,0,48,0,47,18,0
ENSMUSG00000032097,0,206,0,2197,66,0
ENSMUSG00000032101,18,83,0,63,116,0
ENSMUSG00000032103,0,10,0,16,0,0
ENSMUSG00000032105,0,4,0,0,6,0
ENSMUSG00000032112,10,693,0,126,26,0
ENSMUSG00000032114,0,8,0,0,5,0
ENSMUSG00000032115,0,0,596,0,0,0
ENSMUSG00000032118,0,342,0,91,31,0
ENSMUSG00000032119,0,0,0,10,0,0
ENSMUSG00000032120,0,52,0,7,17,0
ENSMUSG00000032121,0,210,0,34,0,0
ENSMUSG00000032123,21,125,0,89,11,0
ENSMUSG00000032126,0,0,0,66,0,0
ENSMUSG00000032131,0,11,0,0,0,0
ENSMUSG00000032171,24,3887,0,4852,677,2
ENSMUSG00000032172,0,2,0,0,0,0
ENSMUSG00000032174,0,0,0,0,9,0
ENSMUSG00000032177,15,612,0,298,23,0
ENSMUSG00000032178,0,54,0,283,0,0
ENSMUSG00000032180,0,86,0,0,16,0
ENSMUSG00000032181,0,221,0,6,14,2
ENSMUSG00000032182,0,16,0,21,10,0
ENSMUSG00000032184,0,298,0,662,51,0
ENSMUSG00000032185,0,17,0,1,18,0
ENSMUSG00000032186,5,1037,122,1723,90,10
ENSMUSG00000032187,0,447,1,181,32,0
ENSMUSG00000032192,0,340,0,705,23,0
ENSMUSG00000032193,0,26,0,0,0,0
ENSMUSG00000032199,0,850,815,609,27,0
ENSMUSG00000032202,0,0,0,4,0,0
ENSMUSG00000032212,0,300,25,21,43,0
ENSMUSG00000032215,0,209,0,366,12,0
ENSMUSG00000032216,0,1012,8,201,4,0
ENSMUSG00000032217,2,14,0,32,0,0
ENSMUSG00000032221,0,1,0,0,1,0
ENSMUSG00000032224,0,550,799,812,127,0
ENSMUSG00000032228,0,17,0,0,0,0
ENSMUSG00000032235,0,11,0,0,0,0
ENSMUSG00000032238,0,22,0,0,2,0
ENSMUSG00000032239,0,111,0,284,53,0
ENSMUSG00000032244,0,499,88,193,33,0
ENSMUSG00000032245,0,0,0,1,0,0
ENSMUSG00000032249,8,376,1,220,31,0
ENSMUSG00000032251,90,394,355,382,71,0
ENSMUSG00000032252,0,0,0,0,3,0
ENSMUSG00000032253,0,3,0,0,0,0
ENSMUSG00000032261,0,83,0,29,0,0
ENSMUSG00000032262,0,628,0,236,57,0
ENSMUSG00000032263,0,14,0,0,36,0
ENSMUSG00000032264,0,0,0,6,0,0
ENSMUSG00000032265,0,54,0,5,0,0
ENSMUSG00000032267,0,0,0,14,0,0
ENSMUSG00000032271,0,31,0,597,19,0
ENSMUSG00000032279,0,499,0,75,9,0
ENSMUSG00000032280,0,99,0,73,9,0
ENSMUSG00000032285,0,31,0,2,8,0
ENSMUSG00000032288,0,85,490,31,25,7
ENSMUSG00000032289,0,0,0,1,0,0
ENSMUSG00000032290,0,0,0,8,5,0
ENSMUSG00000032293,0,29,0,2,0,0
ENSMUSG00000032294,62,1039,1848,193,266,2
ENSMUSG00000032295,0,2,0,6,20,0
ENSMUSG00000032297,0,9,0,63,46,0
ENSMUSG00000032298,0,21,0,0,0,0
ENSMUSG00000032299,24,619,51,460,46,0
ENSMUSG00000032300,0,115,0,0,4,0
ENSMUSG00000032301,0,809,0,403,26,6
ENSMUSG00000032305,0,193,7,35,59,0
ENSMUSG00000032306,0,62,0,0,91,0
ENSMUSG00000032307,0,1,0,0,1,0
ENSMUSG00000032309,0,115,132,26,1,0
ENSMUSG00000032311,0,0,1,0,0,0
ENSMUSG00000032312,0,2,0,36,9,0
ENSMUSG00000032313,0,27,0,0,4,0
ENSMUSG00000032314,0,0,1,0,11,0
ENSMUSG00000032316,0,9,0,16,0,0
ENSMUSG00000032320,0,5,0,17,0,0
ENSMUSG00000032322,0,96,0,33,0,0
ENSMUSG00000032323,0,21,0,2,45,0
ENSMUSG00000032324,0,304,29,425,23,0
ENSMUSG00000032328,0,150,0,6,5,0
ENSMUSG00000032329,0,88,4,272,38,0
ENSMUSG00000032330,1,370,13,358,57,6
ENSMUSG00000032333,0,579,0,854,12,0
ENSMUSG00000032336,0,315,0,12,33,0
ENSMUSG00000032338,0,0,13,0,0,0
ENSMUSG00000032340,0,1,0,0,3,0
ENSMUSG00000032344,0,12,3,6,0,0
ENSMUSG00000032346,0,0,0,43,0,0
ENSMUSG00000032349,0,40,0,637,3,0
ENSMUSG00000032350,0,0,0,33,0,0
ENSMUSG00000032353,0,70,1194,212,15,0
ENSMUSG00000032355,28,222,0,117,29,0
ENSMUSG00000032356,0,62,0,0,0,0
ENSMUSG00000032366,1,291,0,288,8,0
ENSMUSG00000032370,0,0,0,12,0,0
ENSMUSG00000032372,0,7,0,0,0,0
ENSMUSG00000032375,0,4,0,38,2,0
ENSMUSG00000032376,0,416,0,54,45,0
ENSMUSG00000032380,0,0,0,56,13,0
ENSMUSG00000032381,0,74,0,18,10,0
ENSMUSG00000032382,0,2,0,1,0,0
ENSMUSG00000032383,0,65,0,0,1,0
ENSMUSG00000032384,4,274,0,63,67,0
ENSMUSG00000032386,0,170,0,5,8,0
ENSMUSG00000032388,0,33,247,0,1,0
ENSMUSG00000032392,0,714,0,0,0,0
ENSMUSG00000032393,0,149,0,4,10,0
ENSMUSG00000032396,0,17,0,0,3,0
ENSMUSG00000032397,0,46,0,52,0,0
ENSMUSG00000032398,0,325,0,82,27,0
ENSMUSG00000032399,0,325,11,43,35,6
ENSMUSG00000032402,0,0,0,628,0,0
ENSMUSG00000032403,0,94,68,20,17,0
ENSMUSG00000032405,0,18,0,0,0,0
ENSMUSG00000032407,0,20,4,44,4,0
ENSMUSG00000032410,0,130,0,73,43,0
ENSMUSG00000032411,0,41,0,0,7,0
ENSMUSG00000032412,0,90,0,81,22,29
ENSMUSG00000032413,0,25,0,8,3,0
ENSMUSG00000032415,0,0,0,8,0,0
ENSMUSG00000032417,0,0,0,55,0,0
ENSMUSG00000032418,0,78,0,5,3,0
ENSMUSG00000032422,0,7,0,8,0,0
ENSMUSG00000032423,0,87,0,20,3,0
ENSMUSG00000032425,0,82,0,35,19,0
ENSMUSG00000032435,0,469,0,7,20,0
ENSMUSG00000032436,0,1,0,0,0,0
ENSMUSG00000032437,0,87,0,27,7,0
ENSMUSG00000032449,0,199,0,23,11,0
ENSMUSG00000032452,0,37,0,43,0,0
ENSMUSG00000032458,0,22,0,8,22,0
ENSMUSG00000032459,0,17,0,0,0,0
ENSMUSG00000032462,0,0,0,34,0,0
ENSMUSG00000032463,28,149,0,17,0,0
ENSMUSG00000032468,0,46,0,45,35,0
ENSMUSG00000032470,0,220,424,680,114,0
ENSMUSG00000032475,0,16,0,0,0,0
ENSMUSG00000032477,0,9,17,0,1,0
ENSMUSG00000032478,0,727,0,50,11,0
ENSMUSG00000032479,0,166,4867,278,40,0
ENSMUSG00000032480,0,39,0,5,2,0
ENSMUSG00000032481,0,418,0,38,54,2
ENSMUSG00000032482,8,6,0,0,6,0
ENSMUSG00000032485,0,13,638,0,0,0
ENSMUSG00000032497,0,47,0,120,3,0
ENSMUSG00000032498,0,0,0,5,9,0
ENSMUSG00000032501,0,0,2,0,0,0
ENSMUSG00000032502,0,0,0,7,0,0
ENSMUSG00000032503,1,279,293,873,44,0
ENSMUSG00000032504,0,104,0,563,59,0
ENSMUSG00000032507,0,2,0,15,0,0
ENSMUSG00000032508,0,46,0,0,19,0
ENSMUSG00000032511,0,22,0,0,4,0
ENSMUSG00000032512,0,87,0,1280,16,0
ENSMUSG00000032513,0,5,0,36,10,0
ENSMUSG00000032514,0,0,0,11,0,0
ENSMUSG00000032518,61,3464,310,2312,558,0
ENSMUSG00000032519,0,96,0,48,32,0
ENSMUSG00000032523,0,12,0,0,0,0
ENSMUSG00000032525,0,37,0,0,5,0
ENSMUSG00000032526,0,674,0,388,76,0
ENSMUSG00000032527,1,117,0,574,2,0
ENSMUSG00000032531,0,0,0,9,24,0
ENSMUSG00000032532,31,1512,126,1394,107,0
ENSMUSG00000032534,0,0,0,20,16,0
ENSMUSG00000032536,0,691,0,1232,73,0
ENSMUSG00000032537,0,20,0,0,0,0
ENSMUSG00000032540,0,25,37,4,7,0
ENSMUSG00000032547,0,89,0,105,28,0
ENSMUSG00000032548,0,8,0,1,0,0
ENSMUSG00000032549,0,2003,692,2105,240,0
ENSMUSG00000032551,0,0,0,1,11,0
ENSMUSG00000032553,0,82,0,67,5,0
ENSMUSG00000032555,0,10,1,7,0,0
ENSMUSG00000032557,0,68,87,30,0,0
ENSMUSG00000032560,0,191,0,0,0,0
ENSMUSG00000032562,0,45,3,25,2,0
ENSMUSG00000032563,0,16,0,1,1,0
ENSMUSG00000032564,0,255,152,17,47,0
ENSMUSG00000032565,0,227,0,141,0,0
ENSMUSG00000032567,0,1,0,0,0,0
ENSMUSG00000032570,0,26,0,1,1,0
ENSMUSG00000032571,0,3,0,5,0,0
ENSMUSG00000032572,0,108,0,60,0,0
ENSMUSG00000032575,0,64,0,1927,31,0
ENSMUSG00000032577,0,0,0,2,0,0
ENSMUSG00000032578,0,62,0,29,0,0
ENSMUSG00000032579,0,11,0,0,38,0
ENSMUSG00000032580,0,4,0,1,2,0
ENSMUSG00000032582,0,118,0,0,1,0
ENSMUSG00000032583,0,10,0,0,12,0
ENSMUSG00000032586,0,13,0,0,12,0
ENSMUSG00000032589,0,37,0,48,0,0
ENSMUSG00000032590,0,28,0,0,7,0
ENSMUSG00000032594,0,176,0,369,26,0
ENSMUSG00000032598,0,30,0,47,76,0
ENSMUSG00000032599,0,896,770,361,212,0
ENSMUSG00000032601,0,1078,32,504,118,0
ENSMUSG00000032602,0,13,0,7,0,0
ENSMUSG00000032604,0,140,10,114,1,0
ENSMUSG00000032606,0,1580,0,447,142,0
ENSMUSG00000032609,51,454,6,144,64,0
ENSMUSG00000032612,23,82,0,0,4,0
ENSMUSG00000032615,0,423,0,54,97,0
ENSMUSG00000032621,0,26,0,45,2,0
ENSMUSG00000032624,0,52,0,0,2,0
ENSMUSG00000032633,0,3,0,0,0,0
ENSMUSG00000032637,0,21,0,7,0,0
ENSMUSG00000032640,0,14,0,1,0,0
ENSMUSG00000032641,0,135,0,0,21,0
ENSMUSG00000032652,0,12,0,56,2,0
ENSMUSG00000032656,0,47,0,0,0,0
ENSMUSG00000032657,0,30,0,11,4,0
ENSMUSG00000032666,1,912,1163,714,75,0
ENSMUSG00000032673,0,8,0,0,0,0
ENSMUSG00000032688,0,27,9,10,6,0
ENSMUSG00000032698,0,0,0,7,0,0
ENSMUSG00000032712,0,1,0,0,0,0
ENSMUSG00000032727,0,53,0,25,0,0
ENSMUSG00000032735,0,13,0,0,0,0
ENSMUSG00000032740,0,17,0,24,14,0
ENSMUSG00000032741,0,30,0,3,3,0
ENSMUSG00000032743,0,3,0,9,0,0
ENSMUSG00000032745,0,177,34,62,17,0
ENSMUSG00000032750,0,68,0,0,0,0
ENSMUSG00000032754,0,0,0,0,1,0
ENSMUSG00000032757,0,87,0,0,0,0
ENSMUSG00000032763,0,18,0,0,0,0
ENSMUSG00000032773,0,8,0,11,55,0
ENSMUSG00000032777,0,0,3,40,2,42
ENSMUSG00000032782,0,602,0,0,0,0
ENSMUSG00000032788,0,140,38,62,248,0
ENSMUSG00000032802,0,69,0,22,27,0
ENSMUSG00000032803,0,259,0,33,22,0
ENSMUSG00000032806,0,0,0,8,0,0
ENSMUSG00000032816,0,80,0,2,0,0
ENSMUSG00000032826,0,68,0,147,18,0
ENSMUSG00000032827,0,42,0,10,2,0
ENSMUSG00000032834,0,0,9,0,3,0
ENSMUSG00000032839,0,0,0,2,0,0
ENSMUSG00000032840,2,30,285,197,11,6
ENSMUSG00000032845,0,47,0,31,14,0
ENSMUSG00000032846,16,72,0,153,14,0
ENSMUSG00000032849,2,0,0,0,0,0
ENSMUSG00000032850,0,2,0,30,11,0
ENSMUSG00000032854,0,3,0,0,0,0
ENSMUSG00000032855,0,25,0,12,1,0
ENSMUSG00000032867,0,22,0,28,5,0
ENSMUSG00000032869,0,70,0,3,1,0
ENSMUSG00000032870,0,98,0,5,8,0
ENSMUSG00000032872,0,131,3573,146,5,0
ENSMUSG00000032878,0,0,0,4,16,0
ENSMUSG00000032883,0,58,0,67,9,0
ENSMUSG00000032890,0,161,0,5,15,5
ENSMUSG00000032892,0,322,0,26,12,0
ENSMUSG00000032897,0,143,0,0,22,0
ENSMUSG00000032898,0,55,0,34,26,0
ENSMUSG00000032902,0,0,1,0,0,0
ENSMUSG00000032905,0,331,3,78,30,0
ENSMUSG00000032913,0,5,0,0,0,0
ENSMUSG00000032925,0,29,0,2,0,0
ENSMUSG00000032932,0,76,0,52,0,0
ENSMUSG00000032936,0,887,689,853,68,3
ENSMUSG00000032939,0,20,0,0,14,0
ENSMUSG00000032940,0,57,12,0,33,0
ENSMUSG00000032946,0,226,0,135,39,0
ENSMUSG00000032952,0,342,0,0,0,2
ENSMUSG00000032959,84,2954,13,1446,345,16
ENSMUSG00000032965,1,0,0,0,6,0
ENSMUSG00000032966,0,1761,2716,1291,191,5
ENSMUSG00000032968,0,19,0,75,30,0
ENSMUSG00000032977,0,247,53,62,6,0
ENSMUSG00000032985,0,72,0,38,23,0
ENSMUSG00000032997,0,38,0,57,0,0
ENSMUSG00000032998,0,47,170,48,8,0
ENSMUSG00000033004,0,105,0,174,5,0
ENSMUSG00000033007,0,0,0,69,0,0
ENSMUSG00000033009,0,22,0,0,6,6
ENSMUSG00000033014,0,158,0,21,4,0
ENSMUSG00000033020,0,72,43,91,13,0
ENSMUSG00000033021,0,0,453,13,0,0
ENSMUSG00000033022,0,120,0,19,0,0
ENSMUSG00000033029,0,6,0,4,0,0
ENSMUSG00000033032,0,6,0,2,0,0
ENSMUSG00000033033,0,8,0,0,0,0
ENSMUSG00000033036,0,0,0,2,0,0
ENSMUSG00000033039,0,47,0,18,1,0
ENSMUSG00000033047,0,225,157,16,2,0
ENSMUSG00000033054,0,1,0,47,0,0
ENSMUSG00000033055,0,31,0,31,2,0
ENSMUSG00000033059,0,375,0,1,10,0
ENSMUSG00000033060,1,102,38,26,0,0
ENSMUSG00000033061,0,0,0,89,2,0
ENSMUSG00000033065,0,48,0,720,19,0
ENSMUSG00000033066,0,387,2303,25,0,0
ENSMUSG00000033068,0,43,7,8,0,0
ENSMUSG00000033075,0,11,0,7,0,0
ENSMUSG00000033088,0,39,0,0,0,0
ENSMUSG00000033096,0,0,0,25,0,0
ENSMUSG00000033099,0,128,1210,1112,135,0
ENSMUSG00000033105,0,18,0,1209,0,0
ENSMUSG00000033106,0,18,0,35,0,0
ENSMUSG00000033111,44,243,0,506,92,0
ENSMUSG00000033124,0,246,0,24,15,0
ENSMUSG00000033126,0,6,13,11,7,0
ENSMUSG00000033128,0,257,0,132,23,0
ENSMUSG00000033147,0,4,0,0,0,0
ENSMUSG00000033152,12,154,0,68,91,0
ENSMUSG00000033157,0,464,0,698,72,0
ENSMUSG00000033159,0,174,0,0,3,0
ENSMUSG00000033166,0,0,0,17,2,0
ENSMUSG00000033170,0,3,0,0,0,0
ENSMUSG00000033174,0,154,7,242,26,0
ENSMUSG00000033184,0,55,0,58,2,0
ENSMUSG00000033186,4,466,0,1017,35,0
ENSMUSG00000033209,6,139,0,481,26,0
ENSMUSG00000033214,0,55,0,19,2,0
ENSMUSG00000033216,0,0,0,0,4,0
ENSMUSG00000033228,0,15,0,46,19,0
ENSMUSG00000033237,0,74,0,21,6,0
ENSMUSG00000033256,0,104,411,605,2,0
ENSMUSG00000033272,59,303,0,637,70,0
ENSMUSG00000033276,0,43,0,7,0,0
ENSMUSG00000033282,0,60,0,0,0,0
ENSMUSG00000033285,0,59,0,0,0,0
ENSMUSG00000033287,3,1079,0,662,279,0
ENSMUSG00000033294,0,21,0,145,0,0
ENSMUSG00000033295,0,108,0,27,3,0
ENSMUSG00000033306,0,0,0,0,3,0
ENSMUSG00000033307,37,361,406,381,113,0
ENSMUSG00000033316,0,78,0,0,5,0
ENSMUSG00000033319,0,5,6,0,8,0
ENSMUSG00000033326,0,36,0,0,21,0
ENSMUSG00000033335,0,5,0,0,0,0
ENSMUSG00000033342,0,82,0,9,9,0
ENSMUSG00000033350,0,320,3,122,53,0
ENSMUSG00000033352,0,778,0,176,70,0
ENSMUSG00000033361,0,21,0,171,15,0
ENSMUSG00000033364,0,34,0,11,15,0
ENSMUSG00000033365,0,14,0,130,50,0
ENSMUSG00000033373,0,15,0,8,3,0
ENSMUSG00000033377,0,14,0,278,0,0
ENSMUSG00000033379,42,4202,3765,4080,741,6
ENSMUSG00000033389,0,6,0,191,2,0
ENSMUSG00000033392,0,357,0,680,32,0
ENSMUSG00000033396,0,8,0,1,0,0
ENSMUSG00000033400,0,13,2,13,9,0
ENSMUSG00000033411,0,244,0,3,2,0
ENSMUSG00000033416,0,65,0,37,3,0
ENSMUSG00000033417,0,113,0,37,5,0
ENSMUSG00000033419,0,408,206,542,53,0
ENSMUSG00000033423,0,61,0,247,183,11
ENSMUSG00000033427,0,0,0,0,2,0
ENSMUSG00000033429,0,16,0,0,0,0
ENSMUSG00000033430,6,185,1,459,7,0
ENSMUSG00000033434,0,516,0,346,50,0
ENSMUSG00000033436,0,24,0,105,9,0
ENSMUSG00000033444,0,110,0,19,0,0
ENSMUSG00000033446,0,0,0,0,12,0
ENSMUSG00000033450,0,0,0,2,0,0
ENSMUSG00000033453,0,0,0,0,6,0
ENSMUSG00000033454,0,5,0,159,26,0
ENSMUSG00000033460,0,18,0,0,0,0
ENSMUSG00000033467,0,65,1933,127,43,0
ENSMUSG00000033475,0,369,60,798,65,0
ENSMUSG00000033478,0,35,0,24,23,0
ENSMUSG00000033487,0,4,0,24,24,0
ENSMUSG00000033491,0,9,0,7,0,0
ENSMUSG00000033499,0,652,987,539,106,0
ENSMUSG00000033526,0,2,11,7,1,0
ENSMUSG00000033530,4,375,0,387,95,0
ENSMUSG00000033543,0,102,0,42,0,0
ENSMUSG00000033545,0,660,514,1430,79,0
ENSMUSG00000033554,0,49,147,32,3,0
ENSMUSG00000033557,3,171,0,518,134,0
ENSMUSG00000033565,0,443,0,2338,96,0
ENSMUSG00000033569,0,0,0,5,0,0
ENSMUSG00000033577,0,7,0,0,0,0
ENSMUSG00000033578,0,1,0,0,0,0
ENSMUSG00000033581,0,192,0,8,25,0
ENSMUSG00000033585,0,143,0,0,2,0
ENSMUSG00000033594,0,127,0,294,10,0
ENSMUSG00000033595,0,12,0,78,32,0
ENSMUSG00000033596,0,1,0,0,1,0
ENSMUSG00000033597,0,725,0,980,63,4
ENSMUSG00000033610,0,24,0,46,3,0
ENSMUSG00000033615,0,1859,0,2578,120,150
ENSMUSG00000033618,0,215,0,0,31,0
ENSMUSG00000033623,0,261,0,55,73,0
ENSMUSG00000033624,0,20,0,38,0,0
ENSMUSG00000033628,0,1,0,0,0,0
ENSMUSG00000033629,0,37,0,20,2,2
ENSMUSG00000033632,0,0,0,0,1,0
ENSMUSG00000033653,0,403,0,4,11,0
ENSMUSG00000033658,0,13,0,0,78,0
ENSMUSG00000033669,0,21,17,9,0,0
ENSMUSG00000033671,0,0,0,0,12,0
ENSMUSG00000033676,0,449,0,128,327,0
ENSMUSG00000033684,0,45,0,3,0,0
ENSMUSG00000033697,0,1,0,9,1,0
ENSMUSG00000033701,0,2,17,10,5,0
ENSMUSG00000033706,0,90,0,0,193,0
ENSMUSG00000033707,0,15,0,201,0,0
ENSMUSG00000033713,0,215,0,41,6,0
ENSMUSG00000033717,0,0,0,0,4,0
ENSMUSG00000033720,0,2,0,6,0,0
ENSMUSG00000033722,0,0,0,0,4,0
ENSMUSG00000033726,0,5,0,24,0,0
ENSMUSG00000033728,0,121,6,0,69,0
ENSMUSG00000033730,2,305,0,311,78,0
ENSMUSG00000033732,0,0,0,6,0,0
ENSMUSG00000033735,109,103,0,449,194,0
ENSMUSG00000033739,0,35,0,0,0,0
ENSMUSG00000033751,0,91,0,135,2,0
ENSMUSG00000033760,0,35,0,0,3,0
ENSMUSG00000033763,0,34,7,2,0,0
ENSMUSG00000033767,0,3,3,0,0,0
ENSMUSG00000033768,21,527,0,103,142,0
ENSMUSG00000033769,0,883,0,1,21,0
ENSMUSG00000033773,0,35,0,0,0,0
ENSMUSG00000033781,0,33,0,11,22,0
ENSMUSG00000033793,0,3,0,0,0,0
ENSMUSG00000033799,0,8,5,0,0,0
ENSMUSG00000033805,0,35,0,14,21,0
ENSMUSG00000033809,0,0,0,4,4,0
ENSMUSG00000033813,0,270,0,194,19,7
ENSMUSG00000033819,0,355,0,761,135,0
ENSMUSG00000033845,0,91,0,40,13,0
ENSMUSG00000033849,0,36,0,0,15,0
ENSMUSG00000033852,0,82,0,5,0,0
ENSMUSG00000033854,0,503,0,234,87,40
ENSMUSG00000033855,0,0,0,0,9,0
ENSMUSG00000033857,0,0,0,0,11,0
ENSMUSG00000033862,0,362,0,33,0,0
ENSMUSG00000033863,0,2303,513,1422,218,3
ENSMUSG00000033871,0,3,0,15,0,0
ENSMUSG00000033883,12,211,0,653,40,0
ENSMUSG00000033885,0,0,0,100,8,0
ENSMUSG00000033900,0,589,1305,57,3,0
ENSMUSG00000033902,0,24,0,1789,2,0
ENSMUSG00000033906,0,11,0,89,0,0
ENSMUSG00000033909,0,6,20,2,2,0
ENSMUSG00000033910,0,195,0,127,33,0
ENSMUSG00000033916,0,75,0,54,0,0
ENSMUSG00000033917,64,528,0,519,70,2
ENSMUSG00000033918,0,270,0,0,3,0
ENSMUSG00000033931,0,46,0,5,7,0
ENSMUSG00000033933,0,60,359,336,6,0
ENSMUSG00000033938,0,463,3871,600,107,0
ENSMUSG00000033940,62,2186,430,3318,172,0
ENSMUSG00000033943,0,13,0,9,0,0
ENSMUSG00000033949,0,1,1,1,3,0
ENSMUSG00000033953,0,203,0,12,30,0
ENSMUSG00000033955,0,50,0,0,0,0
ENSMUSG00000033960,0,164,0,78,2,0
ENSMUSG00000033961,0,97,0,0,0,0
ENSMUSG00000033964,0,28,0,47,0,0
ENSMUSG00000033965,0,6,0,0,0,0
ENSMUSG00000033966,0,10,0,0,0,0
ENSMUSG00000033972,0,1,0,0,0,0
ENSMUSG00000033981,0,163,0,123,36,1
ENSMUSG00000033983,3,25,0,37,0,0
ENSMUSG00000033985,0,1,0,0,6,0
ENSMUSG00000033998,0,6,0,41,13,0
ENSMUSG00000034006,12,591,501,524,138,0
ENSMUSG00000034007,0,14,0,153,2,0
ENSMUSG00000034009,0,0,0,4,0,0
ENSMUSG00000034021,0,198,0,75,4,0
ENSMUSG00000034022,0,2,0,0,0,0
ENSMUSG00000034024,0,46,0,173,3,0
ENSMUSG00000034032,0,0,0,5,0,0
ENSMUSG00000034035,0,3,0,0,0,0
ENSMUSG00000034037,0,1,0,0,0,0
ENSMUSG00000034040,0,46,0,0,6,0
ENSMUSG00000034041,3,17,0,54,2,0
ENSMUSG00000034042,0,4,0,25,12,0
ENSMUSG00000034055,0,3,0,0,0,0
ENSMUSG00000034059,0,0,0,0,6,0
ENSMUSG00000034064,0,248,0,88,14,14
ENSMUSG00000034071,0,32,0,3,0,0
ENSMUSG00000034075,0,22,0,12,10,0
ENSMUSG00000034083,0,110,0,173,5,0
ENSMUSG00000034088,0,22,0,56,0,0
ENSMUSG00000034101,0,4,19,0,0,0
ENSMUSG00000034105,0,190,0,183,133,0
ENSMUSG00000034108,0,8,0,0,25,12
ENSMUSG00000034110,0,0,0,4,5,0
ENSMUSG00000034111,7,591,0,16,2,0
ENSMUSG00000034117,0,0,0,0,1,0
ENSMUSG00000034118,0,49,0,0,0,0
ENSMUSG00000034120,0,296,97,41,35,0
ENSMUSG00000034126,0,7,0,0,0,0
ENSMUSG00000034135,0,35,0,394,66,0
ENSMUSG00000034145,0,0,0,0,4,0
ENSMUSG00000034152,0,305,0,10,45,0
ENSMUSG00000034154,0,0,0,5,9,0
ENSMUSG00000034156,0,41,0,0,0,0
ENSMUSG00000034157,0,301,73,541,50,0
ENSMUSG00000034158,1,170,61,59,6,0
ENSMUSG00000034160,0,0,32,0,0,0
ENSMUSG00000034161,0,12,0,0,0,0
ENSMUSG00000034163,0,11,0,0,7,0
ENSMUSG00000034164,0,0,0,0,26,0
ENSMUSG00000034165,0,73,384,85,26,0
ENSMUSG00000034168,0,582,0,69,55,0
ENSMUSG00000034171,0,38,0,3,0,0
ENSMUSG00000034173,15,963,3,628,121,30
ENSMUSG00000034175,0,110,0,33,0,0
ENSMUSG00000034187,0,238,983,431,18,0
ENSMUSG00000034189,4,326,257,1557,129,2
ENSMUSG00000034190,0,47,0,15,13,0
ENSMUSG00000034192,0,119,0,49,20,0
ENSMUSG00000034201,4,81,0,362,11,0
ENSMUSG00000034203,0,573,0,393,42,0
ENSMUSG00000034205,0,15,0,3,0,0
ENSMUSG00000034209,0,115,0,210,15,0
ENSMUSG00000034210,0,36,0,0,0,0
ENSMUSG00000034211,0,249,0,1170,75,0
ENSMUSG00000034212,0,58,0,2,11,0
ENSMUSG00000034216,0,0,0,0,65,0
ENSMUSG00000034220,0,80,48,12,5,0
ENSMUSG00000034226,0,291,0,20,33,0
ENSMUSG00000034235,1,0,176,0,0,0
ENSMUSG00000034245,0,291,0,16,11,0
ENSMUSG00000034247,0,169,125,412,0,0
ENSMUSG00000034248,0,0,0,20,5,0
ENSMUSG00000034252,0,1,0,71,1,16
ENSMUSG00000034254,0,115,0,1409,59,0
ENSMUSG00000034255,0,0,0,259,0,0
ENSMUSG00000034259,0,33,5240,18,23,0
ENSMUSG00000034263,0,96,0,40,0,0
ENSMUSG00000034265,0,0,0,7,0,0
ENSMUSG00000034269,0,6,101,61,74,0
ENSMUSG00000034271,0,103,15,288,17,0
ENSMUSG00000034274,0,0,0,0,4,0
ENSMUSG00000034275,0,553,0,392,181,0
ENSMUSG00000034278,0,0,0,0,8,0
ENSMUSG00000034282,0,0,0,0,7,0
ENSMUSG00000034285,0,219,13,175,78,0
ENSMUSG00000034290,0,155,0,0,3,0
ENSMUSG00000034295,0,19,0,58,0,0
ENSMUSG00000034297,0,33,0,296,9,0
ENSMUSG00000034300,116,365,1596,219,68,30
ENSMUSG00000034303,0,2,0,0,0,0
ENSMUSG00000034308,0,77,0,0,0,0
ENSMUSG00000034311,0,1,0,0,0,0
ENSMUSG00000034312,0,171,0,8,27,0
ENSMUSG00000034320,0,100,0,0,0,0
ENSMUSG00000034321,0,171,0,121,24,0
ENSMUSG00000034327,0,0,0,1,0,0
ENSMUSG00000034329,0,13,0,0,0,0
ENSMUSG00000034333,0,31,0,24,12,0
ENSMUSG00000034336,7,1568,0,282,83,20
ENSMUSG00000034341,187,213,1,14,28,0
ENSMUSG00000034342,0,212,0,320,147,0
ENSMUSG00000034343,6,311,0,101,50,0
ENSMUSG00000034345,0,1452,19,1072,131,8
ENSMUSG00000034353,0,28,0,391,11,0
ENSMUSG00000034354,0,4,0,12,6,0
ENSMUSG00000034371,0,0,0,0,5,0
ENSMUSG00000034377,0,698,8,2636,28,0
ENSMUSG00000034379,0,114,0,5,0,0
ENSMUSG00000034390,0,473,0,295,29,0
ENSMUSG00000034401,0,0,0,3,0,0
ENSMUSG00000034403,0,170,435,365,29,0
ENSMUSG00000034412,0,0,0,0,28,0
ENSMUSG00000034413,0,16,0,5,41,0
ENSMUSG00000034424,0,588,0,119,26,0
