,25L007993,25L007994,25L007995,25L008005,25L008006,25L008007
ENSMUSG00000051456,122,0,0,6,11,4
ENSMUSG00000051469,140,0,168,3,58,68
ENSMUSG00000051483,0,0,0,0,0,9
ENSMUSG00000051495,22,2,0,8,0,3
ENSMUSG00000051499,0,0,0,17,0,0
ENSMUSG00000051502,0,0,9,0,0,2
ENSMUSG00000051509,1,0,0,0,0,0
ENSMUSG00000051510,360,43,223,127,37,87
ENSMUSG00000051518,182,17,126,123,100,136
ENSMUSG00000051527,0,0,0,35,0,6
ENSMUSG00000051550,201,5,13,7,7,29
ENSMUSG00000051557,6,0,27,8,2,14
ENSMUSG00000051579,2,0,0,10,6,15
ENSMUSG00000051590,0,0,10,0,0,0
ENSMUSG00000051599,0,0,0,8,0,0
ENSMUSG00000051615,569,16,8,171,73,226
ENSMUSG00000051652,1,0,6,0,0,143
ENSMUSG00000051671,0,0,0,0,0,3
ENSMUSG00000051674,21,11,11,37,46,30
ENSMUSG00000051675,0,0,2,8,12,17
ENSMUSG00000051678,0,0,0,0,5,0
ENSMUSG00000051695,15,0,0,75,26,104
ENSMUSG00000051703,154,55,7,25,37,142
ENSMUSG00000051705,0,0,0,9,2,44
ENSMUSG00000051721,3,1,0,6,6,1
ENSMUSG00000051726,1,10,0,7,21,70
ENSMUSG00000051730,0,0,10,0,0,2
ENSMUSG00000051736,177,1,0,13,0,1
ENSMUSG00000051786,3,0,0,0,0,9
ENSMUSG00000051790,0,0,0,0,19,27
ENSMUSG00000051811,0,0,17,0,0,0
ENSMUSG00000051817,644,8,38,67,6,107
ENSMUSG00000051851,0,0,29,0,40,26
ENSMUSG00000051853,134,7,17,69,58,285
ENSMUSG00000051855,0,0,3,71,26,123
ENSMUSG00000051864,0,0,4,24,20,18
ENSMUSG00000051890,21,22,0,47,18,37
ENSMUSG00000051934,0,0,0,8,100,74
ENSMUSG00000051950,0,0,0,0,24,2
ENSMUSG00000051951,0,0,0,9,13,0
ENSMUSG00000051977,0,0,230,0,0,0
ENSMUSG00000051978,0,0,0,29,15,11
ENSMUSG00000051989,96,7,14,0,0,6
ENSMUSG00000052026,0,0,26,4,19,86
ENSMUSG00000052031,1,0,0,0,4,0
ENSMUSG00000052033,0,0,0,0,0,13
ENSMUSG00000052040,182,0,12,0,0,0
ENSMUSG00000052102,0,0,0,0,25,13
ENSMUSG00000052105,0,0,0,16,3,0
ENSMUSG00000052135,1,0,7,0,0,0
ENSMUSG00000052139,0,0,46,0,13,5
ENSMUSG00000052144,40,6,0,48,0,41
ENSMUSG00000052146,1182,31,284,44,48,147
ENSMUSG00000052151,0,4,78,1,0,0
ENSMUSG00000052155,0,0,1,48,2,6
ENSMUSG00000052214,86,13,30,119,27,236
ENSMUSG00000052253,0,10,0,23,32,51
ENSMUSG00000052293,25,0,4,0,0,2
ENSMUSG00000052296,0,0,8,73,32,17
ENSMUSG00000052298,4,13,11,140,33,71
ENSMUSG00000052299,6,0,0,31,0,18
ENSMUSG00000052301,4,0,0,19,8,7
ENSMUSG00000052302,0,2,0,2,5,4
ENSMUSG00000052310,0,2,0,41,0,54
ENSMUSG00000052331,0,0,0,0,4,3
ENSMUSG00000052337,71,0,95,1,11,31
ENSMUSG00000052364,0,0,0,0,0,57
ENSMUSG00000052369,4,21,0,0,0,13
ENSMUSG00000052372,0,0,0,9,0,0
ENSMUSG00000052373,162,0,34,6,23,46
ENSMUSG00000052387,56,0,0,0,0,7
ENSMUSG00000052392,2,0,0,0,5,0
ENSMUSG00000052395,0,0,0,0,6,26
ENSMUSG00000052406,0,0,0,7,0,2
ENSMUSG00000052419,593,0,13,14,0,60
ENSMUSG00000052423,0,4,0,40,0,137
ENSMUSG00000052428,33,0,13,4,0,22
ENSMUSG00000052456,17,54,11,0,16,82
ENSMUSG00000052459,271,0,14,44,17,95
ENSMUSG00000052488,0,0,7,0,13,1
ENSMUSG00000052504,13,0,33,20,0,21
ENSMUSG00000052512,4,0,0,0,0,0
ENSMUSG00000052516,0,0,5,0,0,0
ENSMUSG00000052525,9,0,0,0,0,0
ENSMUSG00000052533,117,0,0,0,0,0
ENSMUSG00000052534,109,0,112,6,16,18
ENSMUSG00000052539,43,0,0,25,1,42
ENSMUSG00000052557,248,0,0,8,27,64
ENSMUSG00000052560,1,0,0,0,0,0
ENSMUSG00000052566,6,0,5,0,0,17
ENSMUSG00000052572,38,0,0,53,16,12
ENSMUSG00000052584,3469,111,380,169,95,283
ENSMUSG00000052593,5,0,0,0,0,0
ENSMUSG00000052605,0,0,0,2,0,1
ENSMUSG00000052613,0,0,1,0,0,0
ENSMUSG00000052656,32,0,0,8,0,0
ENSMUSG00000052675,5,0,3,0,0,5
ENSMUSG00000052681,733,19,0,52,11,55
ENSMUSG00000052684,0,4,0,0,6,0
ENSMUSG00000052698,7,0,6,3,4,37
ENSMUSG00000052707,1341,0,42,28,14,35
ENSMUSG00000052712,134,0,1,110,54,25
ENSMUSG00000052727,305,0,61,59,25,297
ENSMUSG00000052738,24,0,0,7,7,16
ENSMUSG00000052748,0,0,0,4,0,9
ENSMUSG00000052751,0,0,0,13,0,0
ENSMUSG00000052752,0,0,0,31,0,0
ENSMUSG00000052759,0,26,0,0,0,32
ENSMUSG00000052763,0,0,29,1,0,10
ENSMUSG00000052783,0,9,0,0,0,0
ENSMUSG00000052794,0,0,5,0,0,0
ENSMUSG00000052798,0,0,0,0,0,3
ENSMUSG00000052812,2,13,0,0,0,0
ENSMUSG00000052833,256,11,42,39,33,92
ENSMUSG00000052837,76,0,0,0,0,46
ENSMUSG00000052852,49,2,72,119,1,227
ENSMUSG00000052889,0,0,20,11,0,16
ENSMUSG00000052915,26,0,67,37,27,82
ENSMUSG00000052917,17,0,5,22,6,32
ENSMUSG00000052920,0,0,0,6,0,0
ENSMUSG00000052921,13,0,1,15,0,59
ENSMUSG00000052926,20,0,0,0,0,1
ENSMUSG00000052928,9,0,7,38,35,16
ENSMUSG00000052934,0,8,6,12,5,108
ENSMUSG00000052949,99,0,0,5,44,133
ENSMUSG00000052962,52,0,94,24,54,54
ENSMUSG00000052981,1338,0,78,5,4,135
ENSMUSG00000052997,5,0,2,7,0,0
ENSMUSG00000053012,0,0,5,0,0,0
ENSMUSG00000053024,584,0,0,8,0,21
ENSMUSG00000053025,164,0,0,0,0,1
ENSMUSG00000053030,0,0,0,8,0,0
ENSMUSG00000053040,0,0,0,0,0,6
ENSMUSG00000053046,11,0,11,3,5,18
ENSMUSG00000053070,0,0,0,0,0,11
ENSMUSG00000053080,294,11,12,54,0,61
ENSMUSG00000053091,7,0,4,0,0,0
ENSMUSG00000053093,0,0,0,0,0,7
ENSMUSG00000053094,507,8,24,58,1,275
ENSMUSG00000053110,0,0,0,0,0,46
ENSMUSG00000053111,0,0,0,143,0,0
ENSMUSG00000053119,13,0,5,11,34,42
ENSMUSG00000053128,0,2,0,0,0,21
ENSMUSG00000053137,4,12,23,70,0,1
ENSMUSG00000053141,212,0,0,0,0,0
ENSMUSG00000053166,0,0,0,26,13,33
ENSMUSG00000053192,2810,70,91,334,195,755
ENSMUSG00000053198,0,0,0,11,0,0
ENSMUSG00000053199,0,0,0,37,9,8
ENSMUSG00000053205,182,5,6,97,2,7
ENSMUSG00000053226,0,0,0,60,32,77
ENSMUSG00000053253,7,0,1,22,44,127
ENSMUSG00000053286,19,0,18,3,0,12
ENSMUSG00000053289,0,0,0,0,0,3
ENSMUSG00000053291,432,35,18,80,17,160
ENSMUSG00000053293,176,0,2,0,57,42
ENSMUSG00000053297,0,0,6,29,12,38
ENSMUSG00000053310,4824,188,745,195,161,349
ENSMUSG00000053317,166,0,83,39,10,61
ENSMUSG00000053329,492,0,18,22,13,52
ENSMUSG00000053347,0,0,0,2,0,16
ENSMUSG00000053390,31,0,1,2,0,3
ENSMUSG00000053395,0,0,0,0,10,0
ENSMUSG00000053398,0,0,0,0,0,13
ENSMUSG00000053414,0,0,0,0,11,0
ENSMUSG00000053436,330,26,3,6,0,25
ENSMUSG00000053453,342,0,235,43,15,23
ENSMUSG00000053470,3,0,0,0,0,2
ENSMUSG00000053477,4568,212,906,592,120,634
ENSMUSG00000053483,0,0,0,0,0,7
ENSMUSG00000053510,0,5,0,11,75,176
ENSMUSG00000053519,0,0,3,0,0,0
ENSMUSG00000053536,5,0,0,3,0,71
ENSMUSG00000053550,0,0,79,59,17,6
ENSMUSG00000053553,0,0,0,0,0,25
ENSMUSG00000053560,372,0,6,25,92,162
ENSMUSG00000053565,371,0,11,35,18,148
ENSMUSG00000053574,0,0,33,0,0,40
ENSMUSG00000053580,48,0,11,46,4,34
ENSMUSG00000053581,48,0,0,42,74,109
ENSMUSG00000053604,143,0,64,5,9,6
ENSMUSG00000053617,18,0,0,0,3,7
ENSMUSG00000053641,4,0,2,2,1,74
ENSMUSG00000053684,3,0,0,11,12,0
ENSMUSG00000053693,0,0,0,0,0,14
ENSMUSG00000053702,0,0,0,0,0,7
ENSMUSG00000053716,280,26,0,0,13,0
ENSMUSG00000053730,0,0,0,0,59,0
ENSMUSG00000053754,0,0,0,10,0,4
ENSMUSG00000053768,5,0,0,28,15,13
ENSMUSG00000053769,0,0,58,30,4,5
ENSMUSG00000053774,9,0,0,4,0,29
ENSMUSG00000053799,2,0,24,3,0,26
ENSMUSG00000053801,0,0,0,0,15,0
ENSMUSG00000053819,72,0,0,0,6,9
ENSMUSG00000053835,124,0,2,9,0,2
ENSMUSG00000053838,146,53,98,48,98,180
ENSMUSG00000053841,0,0,0,15,3,14
ENSMUSG00000053870,5,0,0,0,0,0
ENSMUSG00000053877,0,0,0,2,36,0
ENSMUSG00000053898,0,0,0,0,0,3
ENSMUSG00000053907,23,0,4,15,20,14
ENSMUSG00000053916,0,0,1,0,0,48
ENSMUSG00000053929,738,0,0,106,45,23
ENSMUSG00000053930,0,0,0,0,0,11
ENSMUSG00000053931,0,0,0,0,0,8
ENSMUSG00000053950,1,0,0,7,39,8
ENSMUSG00000053963,6,0,0,9,29,57
ENSMUSG00000053985,0,0,0,0,0,6
ENSMUSG00000054000,764,0,0,6,0,35
ENSMUSG00000054003,0,0,0,1,0,0
ENSMUSG00000054008,409,0,0,49,0,28
ENSMUSG00000054013,1326,44,288,94,53,153
ENSMUSG00000054021,3,0,0,6,12,20
ENSMUSG00000054027,2807,13,76,53,37,58
ENSMUSG00000054034,20,0,8,26,13,7
ENSMUSG00000054051,0,0,0,2,0,0
ENSMUSG00000054079,0,0,0,0,0,1
ENSMUSG00000054083,0,0,0,0,0,1
ENSMUSG00000054091,182,1,52,0,2,0
ENSMUSG00000054099,0,0,0,0,0,5
ENSMUSG00000054116,34,1,0,11,0,2
ENSMUSG00000054162,0,0,0,4,16,0
ENSMUSG00000054191,0,0,0,4,0,0
ENSMUSG00000054199,0,0,0,2,7,0
ENSMUSG00000054204,0,0,0,9,17,234
ENSMUSG00000054226,62,3,0,7,24,45
ENSMUSG00000054237,43,0,17,15,0,9
ENSMUSG00000054256,0,0,0,25,0,7
ENSMUSG00000054263,0,0,0,3,0,6
ENSMUSG00000054280,73,0,0,47,54,12
ENSMUSG00000054302,1,8,3,34,0,13
ENSMUSG00000054309,0,0,107,0,0,0
ENSMUSG00000054312,581,74,8,44,3,16
ENSMUSG00000054321,0,0,0,1,0,0
ENSMUSG00000054364,20,4,229,141,2,527
ENSMUSG00000054381,0,0,0,0,0,8
ENSMUSG00000054387,0,0,6,35,62,22
ENSMUSG00000054400,1,0,0,0,0,0
ENSMUSG00000054404,74,0,0,5,0,0
ENSMUSG00000054405,1,0,53,37,44,77
ENSMUSG00000054408,126,0,41,16,31,15
ENSMUSG00000054409,0,0,0,6,0,6
ENSMUSG00000054414,0,0,301,0,0,26
ENSMUSG00000054423,1,0,0,25,4,26
ENSMUSG00000054428,827,58,318,181,79,202
ENSMUSG00000054434,0,0,0,0,7,0
ENSMUSG00000054452,10196,355,857,367,309,724
ENSMUSG00000054455,881,0,0,70,21,44
ENSMUSG00000054459,0,0,0,21,0,16
ENSMUSG00000054469,27,0,0,0,11,12
ENSMUSG00000054484,0,0,0,5,0,0
ENSMUSG00000054499,0,0,0,68,24,0
ENSMUSG00000054519,55,0,0,0,1,0
ENSMUSG00000054520,0,0,0,39,3,19
ENSMUSG00000054604,1425,0,2,33,10,37
ENSMUSG00000054611,0,6,0,130,41,3
ENSMUSG00000054619,0,0,0,0,0,26
ENSMUSG00000054640,1830,1,28,222,94,242
ENSMUSG00000054648,44,0,0,38,0,13
ENSMUSG00000054659,0,0,0,0,0,20
ENSMUSG00000054666,3,1,5,0,0,2
ENSMUSG00000054676,826,0,0,27,78,127
ENSMUSG00000054679,2571,0,0,95,141,116
ENSMUSG00000054693,4,0,0,0,0,0
ENSMUSG00000054702,0,0,0,3,2,5
ENSMUSG00000054708,1,38,0,0,4,0
ENSMUSG00000054715,0,0,22,0,0,38
ENSMUSG00000054716,240,55,468,20,16,180
ENSMUSG00000054717,198,0,0,0,0,5
ENSMUSG00000054720,0,0,0,0,0,5
ENSMUSG00000054723,0,1,0,9,4,12
ENSMUSG00000054728,6,11,0,74,119,150
ENSMUSG00000054733,554,0,0,39,0,10
ENSMUSG00000054752,21,0,2,35,0,4
ENSMUSG00000054766,735,27,84,79,133,251
ENSMUSG00000054770,0,0,28,13,40,55
ENSMUSG00000054792,0,0,5,31,24,20
ENSMUSG00000054793,2685,83,34,80,215,359
ENSMUSG00000054808,160,6,5,2,14,13
ENSMUSG00000054814,12,0,0,22,0,48
ENSMUSG00000054823,0,0,22,26,0,0
ENSMUSG00000054836,0,0,0,85,0,19
ENSMUSG00000054843,0,0,0,0,0,17
ENSMUSG00000054850,21,13,32,23,0,23
ENSMUSG00000054855,8,0,0,0,0,28
ENSMUSG00000054863,129,17,0,18,57,53
ENSMUSG00000054871,18,2,12,0,0,0
ENSMUSG00000054892,0,0,4,0,0,0
ENSMUSG00000054893,0,0,5,0,0,0
ENSMUSG00000054894,0,0,0,5,0,76
ENSMUSG00000054920,1,19,0,0,0,38
ENSMUSG00000054931,21,0,0,0,0,3
ENSMUSG00000054934,82,0,20,25,5,141
ENSMUSG00000054942,4,1,4,21,39,12
ENSMUSG00000054951,0,0,0,0,0,1
ENSMUSG00000054967,12,0,0,0,0,1
ENSMUSG00000054976,0,0,0,5,10,2
ENSMUSG00000055013,22,13,144,202,48,10
ENSMUSG00000055022,0,0,0,0,33,0
ENSMUSG00000055024,0,0,0,3,0,0
ENSMUSG00000055026,203,0,0,80,8,6
ENSMUSG00000055041,0,1,9,0,6,2
ENSMUSG00000055053,11,0,0,7,57,94
ENSMUSG00000055065,1,0,3,15,15,159
ENSMUSG00000055067,38,34,0,0,5,13
ENSMUSG00000055078,138,0,0,0,15,25
ENSMUSG00000055109,0,0,0,14,0,0
ENSMUSG00000055116,0,0,0,4,0,0
ENSMUSG00000055128,0,0,0,14,0,22
ENSMUSG00000055202,88,0,0,2,0,3
ENSMUSG00000055204,39,9,4,6,8,29
ENSMUSG00000055214,12,0,0,0,0,0
ENSMUSG00000055239,71,46,9,99,27,51
ENSMUSG00000055254,11,10,5,129,181,41
ENSMUSG00000055296,29,0,134,36,0,8
ENSMUSG00000055302,548,11,52,57,2,26
ENSMUSG00000055305,1,0,0,20,0,0
ENSMUSG00000055319,4,0,0,4,2,0
ENSMUSG00000055320,0,0,0,0,0,7
ENSMUSG00000055334,0,0,0,24,24,0
ENSMUSG00000055371,0,0,0,0,0,18
ENSMUSG00000055373,5,2,1,10,0,16
ENSMUSG00000055401,0,0,0,0,1,0
ENSMUSG00000055407,106,120,19,51,66,147
ENSMUSG00000055421,81,0,2,59,0,19
ENSMUSG00000055430,0,0,2,37,21,46
ENSMUSG00000055435,2,0,0,0,0,0
ENSMUSG00000055436,100,0,2,8,86,16
ENSMUSG00000055447,549,14,0,80,36,69
ENSMUSG00000055491,0,0,1,0,0,0
ENSMUSG00000055493,53,0,0,0,0,6
ENSMUSG00000055531,54,0,0,13,2,0
ENSMUSG00000055540,0,0,0,0,0,65
ENSMUSG00000055541,0,10,0,0,0,0
ENSMUSG00000055553,110,1,19,22,33,47
ENSMUSG00000055555,0,0,0,0,3,0
ENSMUSG00000055560,1,0,0,77,3,5
ENSMUSG00000055629,0,0,0,21,5,46
ENSMUSG00000055633,90,0,7,6,22,82
ENSMUSG00000055652,0,0,2,17,0,0
ENSMUSG00000055660,0,0,0,16,0,0
ENSMUSG00000055670,0,0,14,0,0,35
ENSMUSG00000055675,12,10,31,7,17,18
ENSMUSG00000055681,0,32,0,31,21,38
ENSMUSG00000055692,1973,26,353,101,61,138
ENSMUSG00000055707,0,0,5,71,0,29
ENSMUSG00000055717,153,0,0,4,0,0
ENSMUSG00000055720,0,0,0,0,0,4
ENSMUSG00000055723,60,0,115,9,0,14
ENSMUSG00000055725,0,0,0,2,0,11
ENSMUSG00000055745,2,7,3,7,27,8
ENSMUSG00000055761,0,0,0,0,42,0
ENSMUSG00000055762,425,0,103,69,65,56
ENSMUSG00000055782,4,0,0,1,0,24
ENSMUSG00000055805,2,0,0,0,0,0
ENSMUSG00000055817,0,0,0,11,20,0
ENSMUSG00000055835,16,0,0,1,0,0
ENSMUSG00000055839,1265,84,278,99,35,136
ENSMUSG00000055850,54,5,11,0,10,104
ENSMUSG00000055862,212,0,0,31,13,12
ENSMUSG00000055884,0,0,0,0,0,8
ENSMUSG00000055900,0,0,0,3,0,0
ENSMUSG00000055912,69,0,0,0,0,0
ENSMUSG00000055932,0,1,1,0,9,19
ENSMUSG00000055943,0,0,58,67,54,28
ENSMUSG00000055945,285,6,0,0,15,0
ENSMUSG00000055963,0,0,0,0,0,14
ENSMUSG00000055976,0,0,14,0,0,0
ENSMUSG00000055980,0,0,0,0,5,0
ENSMUSG00000055991,30,0,0,6,0,0
ENSMUSG00000056014,0,0,0,5,0,0
ENSMUSG00000056019,0,0,0,57,0,9
ENSMUSG00000056025,1,0,0,1,0,0
ENSMUSG00000056050,33,0,15,27,26,18
ENSMUSG00000056055,43,0,0,1,0,0
ENSMUSG00000056069,1,0,0,0,0,0
ENSMUSG00000056076,0,0,4,26,15,96
ENSMUSG00000056091,2,45,0,22,2,79
ENSMUSG00000056116,0,0,0,0,10,1
ENSMUSG00000056121,0,0,0,3,25,41
ENSMUSG00000056124,52,2,4,47,4,37
ENSMUSG00000056130,7,0,0,7,0,0
ENSMUSG00000056153,0,0,0,21,0,26
ENSMUSG00000056155,14,7,11,70,27,75
ENSMUSG00000056162,0,0,3,0,0,0
ENSMUSG00000056167,0,0,0,7,3,2
ENSMUSG00000056185,5,0,0,0,0,29
ENSMUSG00000056201,3003,97,255,203,74,455
ENSMUSG00000056204,32,0,0,0,0,0
ENSMUSG00000056209,627,9,13,108,132,108
ENSMUSG00000056211,5,0,55,4,0,12
ENSMUSG00000056214,564,0,1,4,46,3
ENSMUSG00000056215,0,0,0,0,11,0
ENSMUSG00000056216,3,1,0,2,0,31
ENSMUSG00000056228,0,0,0,0,0,21
ENSMUSG00000056234,29,1,8,8,6,19
ENSMUSG00000056258,18,5,0,0,6,0
ENSMUSG00000056260,19,0,0,38,0,39
ENSMUSG00000056267,0,0,0,0,0,27
ENSMUSG00000056268,5,0,10,10,1,11
ENSMUSG00000056271,0,0,0,0,2,0
ENSMUSG00000056305,40,0,2,7,36,137
ENSMUSG00000056306,1,0,22,67,119,81
ENSMUSG00000056310,3,0,22,0,3,6
ENSMUSG00000056342,41,13,2,100,21,92
ENSMUSG00000056367,122,1,215,62,21,209
ENSMUSG00000056413,5902,345,1899,962,926,1446
ENSMUSG00000056429,26,2,1,99,17,49
ENSMUSG00000056458,0,0,56,0,0,0
ENSMUSG00000056476,0,0,0,0,7,0
ENSMUSG00000056486,648,0,65,46,54,228
ENSMUSG00000056493,1,0,0,0,0,0
ENSMUSG00000056501,3,0,0,0,10,1
ENSMUSG00000056515,21,0,3,3,0,14
ENSMUSG00000056529,0,0,0,0,4,0
ENSMUSG00000056536,5,0,0,0,0,21
ENSMUSG00000056537,0,0,25,2,4,21
ENSMUSG00000056553,0,0,0,27,9,10
ENSMUSG00000056579,16,0,27,10,0,11
ENSMUSG00000056592,0,0,0,0,3,0
ENSMUSG00000056596,1305,5,163,58,6,44
ENSMUSG00000056598,3,0,0,0,0,0
ENSMUSG00000056600,0,0,0,0,0,7
ENSMUSG00000056602,3,0,9,5,1,2
ENSMUSG00000056608,19,12,5,0,5,5
ENSMUSG00000056612,1384,155,868,81,41,149
ENSMUSG00000056629,801,1,151,173,96,196
ENSMUSG00000056665,17,1,102,0,2,95
ENSMUSG00000056679,0,143,0,37,0,33
ENSMUSG00000056692,11,9,0,88,16,150
ENSMUSG00000056708,4,0,1,0,0,2
ENSMUSG00000056749,137,32,0,130,22,88
ENSMUSG00000056763,0,0,0,0,0,18
ENSMUSG00000056770,26,0,0,6,0,13
ENSMUSG00000056812,137,0,4,40,0,21
ENSMUSG00000056820,88,0,0,0,9,9
ENSMUSG00000056851,250,0,0,19,11,220
ENSMUSG00000056856,0,0,0,7,0,0
ENSMUSG00000056880,2,0,0,0,0,3
ENSMUSG00000056888,0,4,0,0,0,0
ENSMUSG00000056895,83,0,0,11,5,18
ENSMUSG00000056899,0,0,0,0,0,1
ENSMUSG00000056900,0,0,0,8,8,22
ENSMUSG00000056919,5,0,0,0,0,0
ENSMUSG00000056938,1574,0,10,9,33,48
ENSMUSG00000056941,42,0,58,75,115,83
ENSMUSG00000056952,27,11,39,75,16,27
ENSMUSG00000056962,0,0,3,6,0,2
ENSMUSG00000056972,0,0,0,0,0,3
ENSMUSG00000056999,49,7,151,56,4,40
ENSMUSG00000057058,102,0,0,0,0,0
ENSMUSG00000057060,42,0,3,8,0,23
ENSMUSG00000057069,105,0,0,26,10,0
ENSMUSG00000057093,4,0,18,4,2,1
ENSMUSG00000057098,3,0,0,0,0,0
ENSMUSG00000057101,0,165,0,11,1,38
ENSMUSG00000057103,0,29,0,3,0,9
ENSMUSG00000057113,52,0,8,14,7,7
ENSMUSG00000057123,0,0,3,0,0,0
ENSMUSG00000057130,133,353,1052,245,875,610
ENSMUSG00000057132,0,0,0,0,9,6
ENSMUSG00000057133,0,0,0,1,0,9
ENSMUSG00000057134,126,0,3,3,4,4
ENSMUSG00000057147,1,0,0,0,0,8
ENSMUSG00000057176,0,0,1,7,2,4
ENSMUSG00000057177,82,0,0,4,0,30
ENSMUSG00000057181,0,4,7,5,5,10
ENSMUSG00000057182,0,0,0,0,0,7
ENSMUSG00000057193,6,0,0,108,0,0
ENSMUSG00000057219,14,0,0,0,0,0
ENSMUSG00000057229,0,4,0,60,7,56
ENSMUSG00000057230,216,0,0,20,16,39
ENSMUSG00000057236,0,5,2,0,0,9
ENSMUSG00000057265,0,0,51,0,0,6
ENSMUSG00000057278,974,29,395,140,24,34
ENSMUSG00000057286,4,0,0,0,1,0
ENSMUSG00000057322,713,17,317,53,16,39
ENSMUSG00000057329,0,0,0,7,0,0
ENSMUSG00000057335,1,0,0,21,0,8
ENSMUSG00000057342,20,250,7,14,0,114
ENSMUSG00000057346,0,0,0,0,12,0
ENSMUSG00000057363,0,0,0,0,8,10
ENSMUSG00000057367,0,0,0,0,0,9
ENSMUSG00000057375,9,11,37,18,14,37
ENSMUSG00000057378,0,0,13,11,0,0
ENSMUSG00000057388,617,8,151,23,42,26
ENSMUSG00000057406,551,10,93,21,9,12
ENSMUSG00000057409,0,0,42,28,3,16
ENSMUSG00000057411,19,0,0,25,6,7
ENSMUSG00000057421,0,0,0,0,0,2
ENSMUSG00000057440,0,0,0,17,0,0
ENSMUSG00000057469,9,0,5,25,9,0
ENSMUSG00000057497,0,78,0,151,19,44
ENSMUSG00000057506,369,12,178,23,12,53
ENSMUSG00000057522,550,15,0,33,66,84
ENSMUSG00000057530,0,0,0,0,18,3
ENSMUSG00000057531,513,0,149,37,11,27
ENSMUSG00000057541,0,0,4,13,0,4
ENSMUSG00000057551,103,0,7,0,0,0
ENSMUSG00000057554,0,0,0,13,10,11
ENSMUSG00000057561,201,6,0,24,16,30
ENSMUSG00000057572,7,0,0,3,0,1
ENSMUSG00000057594,267,35,5,141,3,135
ENSMUSG00000057614,11,0,1,26,22,61
ENSMUSG00000057637,121,0,27,25,3,114
ENSMUSG00000057649,7,0,33,0,0,6
ENSMUSG00000057666,359,6,50,91,64,205
ENSMUSG00000057667,0,0,0,48,18,16
ENSMUSG00000057672,0,0,34,54,27,0
ENSMUSG00000057691,0,32,0,17,0,13
ENSMUSG00000057706,59,0,0,25,2,1
ENSMUSG00000057715,87,0,3,0,10,3
ENSMUSG00000057716,364,0,8,69,23,9
ENSMUSG00000057729,0,0,0,0,0,93
ENSMUSG00000057738,8,0,0,5,0,1
ENSMUSG00000057762,0,1,2,0,0,1
ENSMUSG00000057766,0,1,0,0,0,63
ENSMUSG00000057778,282,0,1,0,24,0
ENSMUSG00000057788,676,0,0,0,18,0
ENSMUSG00000057789,370,21,5,32,1,7
ENSMUSG00000057841,170,8,15,0,14,0
ENSMUSG00000057858,17,0,0,0,0,7
ENSMUSG00000057863,671,8,261,83,50,30
ENSMUSG00000057880,0,0,0,65,1,4
ENSMUSG00000057894,17,0,0,33,0,4
ENSMUSG00000057895,0,0,0,20,0,0
ENSMUSG00000057897,3100,19,3,231,74,229
ENSMUSG00000057948,47,0,3,0,0,0
ENSMUSG00000057963,0,9,39,39,47,24
ENSMUSG00000057967,0,0,0,68,0,0
ENSMUSG00000057969,0,0,0,1,0,0
ENSMUSG00000057982,299,0,0,0,11,92
ENSMUSG00000058006,0,0,0,0,0,11
ENSMUSG00000058013,312,28,351,95,22,58
ENSMUSG00000058056,0,0,0,7,48,15
ENSMUSG00000058070,34,0,0,45,21,113
ENSMUSG00000058076,9,0,0,2,29,24
ENSMUSG00000058126,118,5,21,12,1,12
ENSMUSG00000058135,298,0,25,8,0,2
ENSMUSG00000058153,0,7,0,0,13,4
ENSMUSG00000058174,130,0,0,1,0,7
ENSMUSG00000058192,15,6,3,4,21,19
ENSMUSG00000058230,479,0,20,96,35,26
ENSMUSG00000058239,1980,244,557,279,95,408
ENSMUSG00000058240,35,0,0,28,12,20
ENSMUSG00000058246,0,38,2,14,0,3
ENSMUSG00000058248,0,0,0,29,9,24
ENSMUSG00000058251,6,0,0,0,0,0
ENSMUSG00000058254,3,0,0,0,20,13
ENSMUSG00000058258,76,1,246,0,3,6
ENSMUSG00000058267,61,0,0,1,0,3
ENSMUSG00000058291,1785,8,0,0,9,13
ENSMUSG00000058297,141,0,0,32,0,91
ENSMUSG00000058298,0,0,0,1,0,21
ENSMUSG00000058301,1,0,14,1,0,0
ENSMUSG00000058317,230,0,291,21,0,28
ENSMUSG00000058318,526,0,0,10,26,33
ENSMUSG00000058351,157,0,19,0,0,0
ENSMUSG00000058355,5,0,4,16,2,7
ENSMUSG00000058385,63,0,8,0,0,2
ENSMUSG00000058388,0,0,0,0,157,9
ENSMUSG00000058392,37,0,0,0,0,2
ENSMUSG00000058396,0,0,0,0,0,4
ENSMUSG00000058402,0,0,0,6,0,6
ENSMUSG00000058407,51,0,45,30,5,25
ENSMUSG00000058420,0,0,0,4,0,6
ENSMUSG00000058440,0,0,0,2,0,6
ENSMUSG00000058441,465,0,270,9,0,6
ENSMUSG00000058443,24,1,11,0,2,3
ENSMUSG00000058444,0,8,22,0,8,12
ENSMUSG00000058446,26,46,0,6,0,5
ENSMUSG00000058454,4,0,0,1,0,2
ENSMUSG00000058486,173,0,0,64,0,3
ENSMUSG00000058503,29,18,10,4,0,8
ENSMUSG00000058546,26,0,11,6,9,10
ENSMUSG00000058558,70,2,13,27,19,37
ENSMUSG00000058569,107,0,169,195,2,70
ENSMUSG00000058586,27,0,0,7,0,2
ENSMUSG00000058587,12,0,20,33,2,95
