,25L007990,25L007991,25L007992,25L008002,25L008003,25L008004
ENSMUSG00000026750,0,0,0,0,2,0
ENSMUSG00000026755,0,9,39,14,93,61
ENSMUSG00000026761,0,5,0,6,0,6
ENSMUSG00000026765,0,0,0,0,0,11
ENSMUSG00000026775,0,0,0,3,0,0
ENSMUSG00000026781,0,0,0,0,0,29
ENSMUSG00000026782,0,2,27,2,139,11
ENSMUSG00000026790,0,0,0,0,1,0
ENSMUSG00000026792,0,0,0,0,25,0
ENSMUSG00000026797,0,0,51,9,130,23
ENSMUSG00000026798,0,0,0,20,661,6
ENSMUSG00000026803,0,1,0,0,0,0
ENSMUSG00000026806,0,0,0,0,14,0
ENSMUSG00000026810,0,0,0,2,223,42
ENSMUSG00000026811,0,2,0,7,348,15
ENSMUSG00000026817,0,0,0,0,4,41
ENSMUSG00000026819,0,0,0,0,39,0
ENSMUSG00000026820,0,1,0,0,21,37
ENSMUSG00000026825,0,0,0,0,11,7
ENSMUSG00000026833,0,10,0,42,448,105
ENSMUSG00000026834,0,0,0,0,7,0
ENSMUSG00000026839,0,0,0,0,35,0
ENSMUSG00000026841,0,0,0,0,73,0
ENSMUSG00000026848,0,0,0,33,143,74
ENSMUSG00000026849,0,0,0,0,90,38
ENSMUSG00000026851,0,0,0,0,42,0
ENSMUSG00000026853,0,0,0,0,142,0
ENSMUSG00000026854,0,0,0,0,127,54
ENSMUSG00000026856,0,0,0,0,25,0
ENSMUSG00000026857,0,0,10,6,1837,333
ENSMUSG00000026858,0,0,0,0,174,0
ENSMUSG00000026860,0,0,15,0,55,3
ENSMUSG00000026864,0,0,0,0,13,0
ENSMUSG00000026867,0,6,0,0,0,0
ENSMUSG00000026869,0,0,0,11,1,0
ENSMUSG00000026878,0,0,0,8,65,6
ENSMUSG00000026883,0,0,0,0,10,2
ENSMUSG00000026887,0,0,0,0,0,1
ENSMUSG00000026889,0,0,0,0,0,21
ENSMUSG00000026895,0,0,0,6,53,25
ENSMUSG00000026914,0,0,0,0,19,0
ENSMUSG00000026915,0,0,0,19,0,14
ENSMUSG00000026917,0,0,0,0,9,0
ENSMUSG00000026918,0,20,66,7,189,11
ENSMUSG00000026921,5,0,44,50,653,251
ENSMUSG00000026926,0,0,71,5,0,0
ENSMUSG00000026927,0,0,3,1,11,18
ENSMUSG00000026930,0,0,0,1,24,0
ENSMUSG00000026932,0,0,27,0,0,0
ENSMUSG00000026933,0,7,0,17,73,5
ENSMUSG00000026939,0,0,0,24,219,95
ENSMUSG00000026941,5,0,2,1,55,43
ENSMUSG00000026942,0,2,0,1,432,1
ENSMUSG00000026958,0,4,0,0,18,0
ENSMUSG00000026959,18,0,0,22,8,0
ENSMUSG00000026960,0,0,0,0,17,0
ENSMUSG00000026966,0,70,43,10,455,354
ENSMUSG00000026969,0,0,0,0,2,0
ENSMUSG00000026977,0,0,0,7,0,0
ENSMUSG00000026991,0,0,0,0,2,0
ENSMUSG00000027002,0,0,0,0,48,20
ENSMUSG00000027009,0,0,0,0,6,0
ENSMUSG00000027010,0,0,0,0,24,5
ENSMUSG00000027011,0,1,0,0,37,1
ENSMUSG00000027015,0,0,0,0,6,0
ENSMUSG00000027030,0,0,0,0,7,3
ENSMUSG00000027076,0,0,0,0,35,1
ENSMUSG00000027080,0,0,0,7,0,12
ENSMUSG00000027086,0,0,0,0,22,0
ENSMUSG00000027088,0,0,0,0,8,0
ENSMUSG00000027091,0,37,0,1,17,126
ENSMUSG00000027104,0,9,0,0,165,0
ENSMUSG00000027107,0,0,0,0,2,0
ENSMUSG00000027130,0,1,0,8,0,0
ENSMUSG00000027131,0,0,0,16,21,2
ENSMUSG00000027132,0,0,0,0,43,0
ENSMUSG00000027133,0,0,0,0,164,43
ENSMUSG00000027163,1,21,54,58,60,55
ENSMUSG00000027164,0,0,0,0,7,0
ENSMUSG00000027165,0,3,0,0,10,0
ENSMUSG00000027170,0,3,0,0,0,0
ENSMUSG00000027175,0,0,5,0,11,0
ENSMUSG00000027177,0,0,0,1,11,0
ENSMUSG00000027189,0,0,0,0,21,0
ENSMUSG00000027193,0,0,0,0,10,0
ENSMUSG00000027195,0,0,0,0,8,0
ENSMUSG00000027206,0,0,0,7,0,9
ENSMUSG00000027210,1,0,0,0,13,0
ENSMUSG00000027220,0,0,0,0,0,106
ENSMUSG00000027221,0,0,0,5,0,0
ENSMUSG00000027222,0,2,0,0,0,0
ENSMUSG00000027223,0,14,37,61,825,18
ENSMUSG00000027227,1,93,0,0,135,6
ENSMUSG00000027236,0,1,0,0,20,0
ENSMUSG00000027242,0,0,0,0,0,47
ENSMUSG00000027244,0,0,0,0,73,0
ENSMUSG00000027245,4,0,28,3,41,40
ENSMUSG00000027248,0,0,0,9,0,0
ENSMUSG00000027254,0,3,0,0,45,29
ENSMUSG00000027255,10,0,0,0,0,4
ENSMUSG00000027273,0,1,0,0,57,10
ENSMUSG00000027274,0,3,10,0,118,1
ENSMUSG00000027282,0,0,11,0,26,7
ENSMUSG00000027285,0,0,0,3,9,20
ENSMUSG00000027288,0,0,0,37,8,4
ENSMUSG00000027291,0,0,13,5,0,81
ENSMUSG00000027303,0,0,0,0,109,0
ENSMUSG00000027309,0,0,0,0,28,0
ENSMUSG00000027313,0,4,0,0,14,0
ENSMUSG00000027316,0,0,10,48,1726,215
ENSMUSG00000027324,0,1,0,0,0,0
ENSMUSG00000027327,0,24,0,8,242,122
ENSMUSG00000027329,0,0,0,0,59,0
ENSMUSG00000027330,0,0,0,7,0,0
ENSMUSG00000027333,0,0,0,0,24,0
ENSMUSG00000027341,0,0,0,0,19,0
ENSMUSG00000027342,0,0,0,5,0,0
ENSMUSG00000027346,0,0,0,0,20,0
ENSMUSG00000027349,0,0,0,0,10,0
ENSMUSG00000027350,5,0,0,0,5,44
ENSMUSG00000027351,0,0,0,0,89,0
ENSMUSG00000027353,0,0,0,0,0,6
ENSMUSG00000027364,17,50,52,78,1371,247
ENSMUSG00000027365,1,0,0,0,0,0
ENSMUSG00000027366,0,0,0,9,0,0
ENSMUSG00000027367,0,25,0,0,63,5
ENSMUSG00000027368,0,0,0,2,0,0
ENSMUSG00000027374,0,0,0,0,47,0
ENSMUSG00000027386,0,0,0,23,0,0
ENSMUSG00000027394,0,0,0,13,0,2
ENSMUSG00000027397,6,0,0,0,0,0
ENSMUSG00000027398,0,0,0,0,4,0
ENSMUSG00000027404,0,0,0,0,43,3
ENSMUSG00000027406,0,0,0,0,0,13
ENSMUSG00000027423,0,0,0,0,0,72
ENSMUSG00000027425,0,0,0,0,67,0
ENSMUSG00000027430,0,0,0,5,4,0
ENSMUSG00000027433,0,0,0,0,7,0
ENSMUSG00000027438,0,18,23,6,1033,81
ENSMUSG00000027439,0,0,0,0,27,0
ENSMUSG00000027447,0,4,0,5,73,0
ENSMUSG00000027455,0,1,0,0,0,19
ENSMUSG00000027457,0,0,0,7,77,36
ENSMUSG00000027459,0,0,0,12,0,0
ENSMUSG00000027465,1,45,17,0,51,0
ENSMUSG00000027466,0,0,0,0,40,0
ENSMUSG00000027472,0,19,65,12,760,246
ENSMUSG00000027475,0,0,0,0,33,0
ENSMUSG00000027479,0,7,13,5,138,66
ENSMUSG00000027488,0,7,0,0,18,0
ENSMUSG00000027489,0,0,0,1,0,11
ENSMUSG00000027490,0,0,17,0,0,0
ENSMUSG00000027495,0,0,0,5,0,0
ENSMUSG00000027496,0,0,0,0,72,0
ENSMUSG00000027499,0,9,13,67,213,7
ENSMUSG00000027500,12,19,60,90,732,179
ENSMUSG00000027502,0,0,0,10,0,0
ENSMUSG00000027506,0,0,1,1,23,13
ENSMUSG00000027509,0,0,0,0,0,19
ENSMUSG00000027510,0,0,0,0,0,12
ENSMUSG00000027519,0,0,0,0,24,51
ENSMUSG00000027520,0,0,0,0,16,0
ENSMUSG00000027523,0,0,4,0,0,0
ENSMUSG00000027525,0,0,0,0,35,50
ENSMUSG00000027531,0,0,0,0,17,11
ENSMUSG00000027533,8,21,104,8,434,113
ENSMUSG00000027540,55,0,0,89,192,67
ENSMUSG00000027544,0,16,0,0,0,0
ENSMUSG00000027546,0,0,0,34,167,23
ENSMUSG00000027550,0,0,0,1,0,0
ENSMUSG00000027551,0,0,0,0,12,169
ENSMUSG00000027552,0,0,0,0,0,48
ENSMUSG00000027560,0,0,0,0,11,0
ENSMUSG00000027566,0,6,31,43,685,241
ENSMUSG00000027569,0,0,0,3,0,0
ENSMUSG00000027574,0,0,0,15,76,9
ENSMUSG00000027575,0,2,0,40,46,47
ENSMUSG00000027581,72,248,1155,694,6942,3198
ENSMUSG00000027583,0,0,0,2,0,0
ENSMUSG00000027598,0,0,0,8,0,48
ENSMUSG00000027599,0,0,0,7,0,0
ENSMUSG00000027601,0,0,0,0,0,29
ENSMUSG00000027602,506,111,1023,716,4011,2054
ENSMUSG00000027603,0,0,0,0,0,88
ENSMUSG00000027605,0,0,0,0,39,0
ENSMUSG00000027612,0,0,0,18,122,13
ENSMUSG00000027613,0,11,0,85,9,42
ENSMUSG00000027620,0,3,0,0,1,8
ENSMUSG00000027624,0,0,0,15,77,0
ENSMUSG00000027628,0,0,0,0,117,2
ENSMUSG00000027630,0,0,0,9,109,44
ENSMUSG00000027634,0,3,1,8,116,7
ENSMUSG00000027637,0,0,5,0,0,30
ENSMUSG00000027639,0,0,0,0,0,3
ENSMUSG00000027646,0,0,0,0,23,0
ENSMUSG00000027649,0,8,0,22,0,0
ENSMUSG00000027651,0,0,0,5,0,44
ENSMUSG00000027663,0,0,5,32,160,32
ENSMUSG00000027665,0,0,0,0,15,0
ENSMUSG00000027667,0,0,0,0,12,5
ENSMUSG00000027668,0,0,0,0,5,0
ENSMUSG00000027669,0,19,0,0,13,0
ENSMUSG00000027671,0,0,0,0,7,0
ENSMUSG00000027673,1,0,18,0,59,12
ENSMUSG00000027679,0,0,0,0,75,0
ENSMUSG00000027680,0,0,0,0,0,10
ENSMUSG00000027692,0,0,0,0,2,31
ENSMUSG00000027706,0,0,0,0,20,0
ENSMUSG00000027708,0,0,0,6,5,0
ENSMUSG00000027712,0,2,0,0,0,0
ENSMUSG00000027720,0,0,0,0,4,0
ENSMUSG00000027739,0,1,32,2,64,0
ENSMUSG00000027746,0,0,0,8,200,7
ENSMUSG00000027748,0,0,0,0,0,1
ENSMUSG00000027752,0,0,0,0,16,0
ENSMUSG00000027763,0,0,0,0,13,8
ENSMUSG00000027775,0,0,4,0,0,0
ENSMUSG00000027777,0,0,0,20,49,10
ENSMUSG00000027782,0,0,0,0,24,0
ENSMUSG00000027784,0,0,0,0,39,0
ENSMUSG00000027787,0,0,0,0,4,0
ENSMUSG00000027797,0,0,0,0,59,75
ENSMUSG00000027799,0,0,0,1,68,17
ENSMUSG00000027804,0,0,0,0,6,20
ENSMUSG00000027805,0,0,0,11,37,0
ENSMUSG00000027806,0,0,0,0,7,6
ENSMUSG00000027808,0,0,0,0,39,0
ENSMUSG00000027809,0,0,0,3,0,0
ENSMUSG00000027810,0,0,0,0,34,0
ENSMUSG00000027828,0,0,0,0,0,35
ENSMUSG00000027835,0,0,0,0,0,10
ENSMUSG00000027852,0,5,7,39,289,154
ENSMUSG00000027854,0,36,0,0,31,0
ENSMUSG00000027864,23,0,0,0,101,0
ENSMUSG00000027879,0,0,0,0,0,4
ENSMUSG00000027889,0,0,0,0,216,8
ENSMUSG00000027890,0,0,0,0,4,0
ENSMUSG00000027893,0,0,0,0,0,13
ENSMUSG00000027894,0,0,0,0,9,10
ENSMUSG00000027895,0,0,0,0,96,0
ENSMUSG00000027900,0,0,0,0,52,2
ENSMUSG00000027933,0,0,0,0,0,14
ENSMUSG00000027936,0,0,0,1,0,0
ENSMUSG00000027937,0,1,0,44,65,17
ENSMUSG00000027940,0,0,105,32,270,114
ENSMUSG00000027942,0,4,0,7,68,0
ENSMUSG00000027944,0,0,2,18,12,19
ENSMUSG00000027950,0,0,0,4,0,4
ENSMUSG00000027951,0,0,0,1,0,2
ENSMUSG00000027952,25,213,77,88,1297,534
ENSMUSG00000027963,0,0,0,0,40,26
ENSMUSG00000027978,0,0,0,0,7,0
ENSMUSG00000027983,0,0,0,11,96,0
ENSMUSG00000027984,0,0,0,0,1,0
ENSMUSG00000027993,5,0,0,6,126,0
ENSMUSG00000027998,0,0,0,0,35,0
ENSMUSG00000027999,0,0,0,0,34,11
ENSMUSG00000028005,0,0,0,0,0,19
ENSMUSG00000028007,0,0,0,0,27,0
ENSMUSG00000028010,0,0,0,4,58,17
ENSMUSG00000028013,0,0,0,0,17,0
ENSMUSG00000028020,0,3,0,6,0,0
ENSMUSG00000028029,0,0,0,0,10,0
ENSMUSG00000028030,0,4,0,0,0,0
ENSMUSG00000028033,0,0,0,1,0,0
ENSMUSG00000028039,0,0,0,8,0,7
ENSMUSG00000028041,0,0,0,14,0,2
ENSMUSG00000028044,0,1,11,0,0,0
ENSMUSG00000028053,0,0,0,1,0,0
ENSMUSG00000028057,0,0,0,12,137,10
ENSMUSG00000028059,0,0,0,0,40,0
ENSMUSG00000028062,0,3,0,1,0,2
ENSMUSG00000028063,0,0,0,0,67,0
ENSMUSG00000028066,0,0,0,17,132,1
ENSMUSG00000028069,0,0,0,0,8,1
ENSMUSG00000028070,0,8,0,2,11,0
ENSMUSG00000028078,0,4,0,0,0,0
ENSMUSG00000028081,0,0,0,0,3,5
ENSMUSG00000028082,0,0,0,0,18,8
ENSMUSG00000028086,0,0,0,14,226,2
ENSMUSG00000028096,0,0,0,0,0,1
ENSMUSG00000028098,0,0,0,11,0,0
ENSMUSG00000028099,0,0,0,0,11,14
ENSMUSG00000028101,0,0,0,14,0,8
ENSMUSG00000028102,0,0,0,0,14,17
ENSMUSG00000028104,0,0,0,0,2,8
ENSMUSG00000028106,0,0,0,0,29,0
ENSMUSG00000028107,0,0,0,0,12,0
ENSMUSG00000028108,0,0,0,0,55,0
ENSMUSG00000028124,0,1,0,0,18,2
ENSMUSG00000028126,0,0,0,0,15,0
ENSMUSG00000028127,0,0,0,0,6,0
ENSMUSG00000028132,0,0,0,0,0,10
ENSMUSG00000028134,0,0,0,0,41,0
ENSMUSG00000028136,0,0,0,1,0,20
ENSMUSG00000028137,0,0,0,0,302,0
ENSMUSG00000028138,0,0,0,0,34,0
ENSMUSG00000028139,20,0,0,0,41,27
ENSMUSG00000028145,0,0,2,16,323,122
ENSMUSG00000028149,0,0,0,0,33,0
ENSMUSG00000028156,0,3,0,0,32,11
ENSMUSG00000028161,0,18,22,5,158,12
ENSMUSG00000028165,0,0,0,0,0,6
ENSMUSG00000028180,0,0,0,0,62,0
ENSMUSG00000028191,0,0,0,0,0,6
ENSMUSG00000028194,0,0,0,2,91,12
ENSMUSG00000028199,0,0,0,0,25,0
ENSMUSG00000028218,0,0,16,0,214,0
ENSMUSG00000028222,0,0,0,0,0,3
ENSMUSG00000028234,0,0,1,16,140,34
ENSMUSG00000028243,0,0,0,52,594,0
ENSMUSG00000028249,0,10,0,0,0,0
ENSMUSG00000028261,0,0,0,3,24,0
ENSMUSG00000028266,0,9,0,22,499,157
ENSMUSG00000028271,0,0,0,0,20,0
ENSMUSG00000028274,0,0,0,0,11,0
ENSMUSG00000028277,0,0,0,0,1,0
ENSMUSG00000028278,0,0,0,14,110,21
ENSMUSG00000028284,0,0,0,0,15,16
ENSMUSG00000028291,0,0,0,0,28,0
ENSMUSG00000028295,0,1,0,3,21,45
ENSMUSG00000028309,0,2,0,0,0,0
ENSMUSG00000028318,0,0,2,0,0,0
ENSMUSG00000028328,0,0,0,0,32,0
ENSMUSG00000028330,0,0,0,0,13,0
ENSMUSG00000028334,0,0,0,0,13,119
ENSMUSG00000028337,0,1,0,0,331,152
ENSMUSG00000028341,0,0,0,0,18,0
ENSMUSG00000028345,0,0,0,0,0,4
ENSMUSG00000028351,0,0,0,5,44,14
ENSMUSG00000028358,0,0,0,0,10,0
ENSMUSG00000028367,0,0,0,0,7,0
ENSMUSG00000028381,0,0,0,0,93,0
ENSMUSG00000028385,0,0,0,0,13,29
ENSMUSG00000028394,0,0,0,0,5,0
ENSMUSG00000028398,0,0,4,2,13,0
ENSMUSG00000028399,0,0,17,11,8,0
ENSMUSG00000028403,0,0,0,0,15,0
ENSMUSG00000028407,0,4,0,0,43,0
ENSMUSG00000028410,0,0,0,10,67,1
ENSMUSG00000028411,0,0,0,0,41,28
ENSMUSG00000028416,1,2,0,0,97,18
ENSMUSG00000028433,0,0,0,10,0,0
ENSMUSG00000028437,0,0,0,4,0,0
ENSMUSG00000028438,0,0,0,22,0,0
ENSMUSG00000028439,0,3,1,0,0,0
ENSMUSG00000028441,0,2,0,0,7,0
ENSMUSG00000028443,0,0,0,4,3,12
ENSMUSG00000028445,21,64,149,94,742,176
ENSMUSG00000028447,0,24,27,0,409,98
ENSMUSG00000028452,23,0,22,64,739,74
ENSMUSG00000028455,0,0,0,4,8,0
ENSMUSG00000028456,0,0,0,0,0,10
ENSMUSG00000028458,0,0,9,4,15,270
ENSMUSG00000028459,0,0,40,0,14,127
ENSMUSG00000028461,0,8,0,0,239,0
ENSMUSG00000028465,0,2,0,3,67,3
ENSMUSG00000028466,0,0,0,1,20,0
ENSMUSG00000028468,0,0,0,0,0,5
ENSMUSG00000028470,0,0,0,0,0,8
ENSMUSG00000028475,0,0,0,0,8,0
ENSMUSG00000028478,0,0,14,15,9,32
ENSMUSG00000028479,0,0,0,0,14,0
ENSMUSG00000028484,0,0,24,0,11,0
ENSMUSG00000028488,0,8,0,6,266,124
ENSMUSG00000028494,0,14,0,0,0,0
ENSMUSG00000028495,0,0,0,0,42,0
ENSMUSG00000028496,0,0,0,0,1,0
ENSMUSG00000028518,0,0,0,3,7,0
ENSMUSG00000028519,0,0,0,59,30,56
ENSMUSG00000028522,0,0,0,0,36,0
ENSMUSG00000028524,0,0,0,0,13,13
ENSMUSG00000028525,0,0,0,0,103,0
ENSMUSG00000028528,0,0,0,0,0,13
ENSMUSG00000028530,0,0,0,0,5,0
ENSMUSG00000028538,0,0,0,0,18,0
ENSMUSG00000028540,0,44,0,0,45,0
ENSMUSG00000028541,27,2,39,14,169,240
ENSMUSG00000028546,0,0,0,12,26,7
ENSMUSG00000028552,0,0,0,0,59,0
ENSMUSG00000028556,0,0,0,0,7,0
ENSMUSG00000028557,0,0,0,2,0,3
ENSMUSG00000028560,0,0,0,0,0,9
ENSMUSG00000028563,0,0,0,0,0,4
ENSMUSG00000028567,0,0,0,0,1,0
ENSMUSG00000028568,0,0,0,0,0,8
ENSMUSG00000028573,0,0,0,0,12,0
ENSMUSG00000028580,0,0,0,6,50,7
ENSMUSG00000028582,0,0,0,2,0,0
ENSMUSG00000028597,0,5,0,1,0,0
ENSMUSG00000028603,0,0,12,1,33,3
ENSMUSG00000028608,0,53,0,0,2,0
ENSMUSG00000028610,0,0,0,0,54,0
ENSMUSG00000028613,0,0,0,8,0,8
ENSMUSG00000028618,0,0,0,0,43,0
ENSMUSG00000028619,0,4,0,0,29,0
ENSMUSG00000028621,0,0,0,0,0,19
ENSMUSG00000028622,0,4,0,0,88,0
ENSMUSG00000028630,0,0,0,5,19,0
ENSMUSG00000028633,0,0,0,0,0,27
ENSMUSG00000028634,0,0,0,0,41,20
ENSMUSG00000028636,0,0,0,0,52,0
ENSMUSG00000028639,0,4,0,19,351,58
ENSMUSG00000028643,8,0,3,20,254,76
ENSMUSG00000028647,0,0,0,0,43,4
ENSMUSG00000028648,0,0,0,11,14,3
ENSMUSG00000028653,0,0,0,0,13,0
ENSMUSG00000028656,0,0,0,12,1,18
ENSMUSG00000028657,0,0,0,0,6,0
ENSMUSG00000028661,0,4,0,0,0,9
ENSMUSG00000028664,0,0,0,0,112,0
ENSMUSG00000028668,0,0,0,0,0,10
ENSMUSG00000028669,0,24,0,0,23,9
ENSMUSG00000028670,0,0,0,0,131,0
ENSMUSG00000028671,0,0,0,1,1,0
ENSMUSG00000028675,0,0,0,10,0,15
ENSMUSG00000028676,0,0,0,0,11,0
ENSMUSG00000028677,0,0,0,0,17,4
ENSMUSG00000028680,0,0,0,7,101,0
ENSMUSG00000028683,0,0,0,5,0,0
ENSMUSG00000028691,0,0,0,0,10,13
ENSMUSG00000028692,0,2,8,17,54,80
ENSMUSG00000028696,0,0,0,6,0,0
ENSMUSG00000028698,0,0,0,0,2,0
ENSMUSG00000028700,0,3,0,0,0,0
ENSMUSG00000028701,0,0,0,21,104,51
ENSMUSG00000028719,0,0,0,0,36,0
ENSMUSG00000028729,0,0,0,2,27,0
ENSMUSG00000028737,0,0,0,25,18,0
ENSMUSG00000028741,0,4,0,0,0,17
ENSMUSG00000028745,0,0,0,7,257,189
ENSMUSG00000028755,0,0,0,0,0,29
ENSMUSG00000028756,0,0,4,0,58,0
ENSMUSG00000028757,0,0,0,0,1,0
ENSMUSG00000028758,0,0,0,0,36,18
ENSMUSG00000028772,0,0,0,74,336,88
ENSMUSG00000028773,0,18,130,96,778,262
ENSMUSG00000028778,0,0,0,0,50,0
ENSMUSG00000028785,0,0,0,0,96,38
ENSMUSG00000028788,0,23,0,29,450,177
ENSMUSG00000028789,0,33,0,0,0,22
ENSMUSG00000028790,0,0,0,8,0,0
ENSMUSG00000028795,0,0,0,15,131,42
ENSMUSG00000028797,27,30,82,144,864,277
ENSMUSG00000028798,0,0,0,0,10,0
ENSMUSG00000028799,0,0,0,22,0,0
ENSMUSG00000028804,0,0,0,8,0,0
ENSMUSG00000028809,0,0,0,0,56,0
ENSMUSG00000028811,0,0,0,9,44,15
ENSMUSG00000028821,0,0,0,0,40,0
ENSMUSG00000028822,0,16,25,11,193,81
ENSMUSG00000028826,0,0,0,0,0,17
ENSMUSG00000028830,0,0,0,0,26,0
ENSMUSG00000028832,27,388,1043,487,6254,2869
ENSMUSG00000028833,0,0,20,23,141,67
ENSMUSG00000028838,0,0,0,0,7,0
ENSMUSG00000028840,0,0,0,0,8,0
ENSMUSG00000028843,0,0,0,0,0,5
ENSMUSG00000028847,0,0,0,0,7,0
ENSMUSG00000028849,0,56,0,0,0,18
ENSMUSG00000028851,0,21,0,0,0,0
ENSMUSG00000028857,11,0,0,0,33,0
ENSMUSG00000028861,0,1,0,19,154,155
ENSMUSG00000028863,0,0,4,3,127,0
ENSMUSG00000028876,0,0,14,0,11,0
ENSMUSG00000028878,0,0,0,0,43,0
ENSMUSG00000028879,0,0,6,0,0,7
ENSMUSG00000028884,0,0,0,0,12,0
ENSMUSG00000028890,0,0,0,16,20,17
ENSMUSG00000028893,0,6,0,8,14,0
ENSMUSG00000028898,0,0,0,5,0,0
ENSMUSG00000028899,0,0,0,0,18,0
ENSMUSG00000028901,0,0,0,0,17,0
ENSMUSG00000028906,0,0,0,11,0,0
ENSMUSG00000028907,0,0,0,0,7,0
ENSMUSG00000028911,0,0,0,0,0,62
ENSMUSG00000028920,0,0,0,0,0,13
ENSMUSG00000028923,0,0,0,3,0,0
ENSMUSG00000028926,0,0,0,16,112,75
ENSMUSG00000028931,0,0,0,12,95,0
ENSMUSG00000028932,0,0,0,0,0,16
ENSMUSG00000028936,0,0,0,4,52,0
ENSMUSG00000028937,0,7,121,18,230,120
ENSMUSG00000028944,0,0,0,0,72,65
ENSMUSG00000028945,0,0,0,0,0,9
ENSMUSG00000028948,0,68,0,0,0,0
ENSMUSG00000028949,0,0,0,0,163,16
ENSMUSG00000028953,0,0,0,0,47,0
ENSMUSG00000028954,0,0,0,0,61,51
ENSMUSG00000028955,0,0,0,0,22,0
ENSMUSG00000028958,0,0,0,7,595,29
ENSMUSG00000028959,0,0,0,18,0,0
ENSMUSG00000028960,0,0,0,0,82,9
ENSMUSG00000028964,0,0,0,49,737,203
ENSMUSG00000028967,0,0,0,0,0,16
ENSMUSG00000028969,0,6,10,0,247,99
ENSMUSG00000028971,0,0,0,0,0,79
ENSMUSG00000028973,0,0,0,0,0,18
ENSMUSG00000028974,0,0,0,0,20,43
ENSMUSG00000028975,0,0,0,0,8,0
ENSMUSG00000028980,0,0,0,0,54,0
ENSMUSG00000028988,0,14,0,0,184,116
ENSMUSG00000028995,0,7,0,0,0,2
ENSMUSG00000028998,0,0,4,0,45,15
ENSMUSG00000029001,59,0,0,0,0,0
ENSMUSG00000029003,0,1,0,0,97,0
ENSMUSG00000029004,0,2,0,0,29,26
ENSMUSG00000029009,0,0,0,0,0,68
ENSMUSG00000029012,0,0,0,0,15,0
ENSMUSG00000029016,0,0,0,0,0,21
ENSMUSG00000029020,0,0,0,1,22,16
ENSMUSG00000029028,0,0,0,5,0,0
ENSMUSG00000029030,0,0,0,23,55,115
ENSMUSG00000029033,0,0,0,0,13,0
ENSMUSG00000029034,0,0,0,0,7,0
ENSMUSG00000029038,0,0,0,0,9,0
ENSMUSG00000029050,0,0,0,3,10,0
ENSMUSG00000029053,0,7,213,10,373,323
ENSMUSG00000029054,0,0,30,0,0,0
ENSMUSG00000029055,0,13,0,0,0,0
ENSMUSG00000029059,0,28,0,23,463,201
ENSMUSG00000029060,0,0,0,0,11,0
ENSMUSG00000029063,0,0,0,3,119,0
ENSMUSG00000029064,5,10,15,23,795,38
ENSMUSG00000029066,0,7,0,2,99,29
ENSMUSG00000029068,0,0,0,0,4,0
ENSMUSG00000029071,0,0,0,0,19,240
ENSMUSG00000029076,0,17,0,5,303,0
ENSMUSG00000029088,0,0,0,0,18,7
ENSMUSG00000029089,0,0,0,6,0,0
ENSMUSG00000029094,0,0,0,0,7,10
ENSMUSG00000029095,0,0,0,0,103,23
ENSMUSG00000029098,0,0,10,0,0,0
ENSMUSG00000029101,0,0,0,0,23,0
ENSMUSG00000029103,0,0,0,0,2,55
ENSMUSG00000029104,0,0,0,0,104,0
ENSMUSG00000029106,0,0,2,0,112,434
ENSMUSG00000029108,0,0,0,1,0,0
ENSMUSG00000029110,0,0,0,0,7,0
ENSMUSG00000029120,0,0,0,0,218,41
ENSMUSG00000029121,0,0,0,0,80,10
ENSMUSG00000029125,0,1,0,7,46,0
ENSMUSG00000029126,0,14,0,1,133,140
ENSMUSG00000029128,0,0,0,0,145,2
ENSMUSG00000029131,0,0,0,0,7,0
ENSMUSG00000029145,0,0,0,0,30,0
ENSMUSG00000029146,0,0,0,0,156,0
ENSMUSG00000029148,0,0,0,0,4,38
ENSMUSG00000029151,0,0,0,3,0,0
ENSMUSG00000029152,0,0,11,10,212,44
ENSMUSG00000029153,0,17,0,0,45,0
ENSMUSG00000029156,0,0,0,0,85,0
ENSMUSG00000029161,0,1,0,6,170,0
ENSMUSG00000029163,0,0,0,0,7,0
ENSMUSG00000029165,0,0,0,1,167,0
ENSMUSG00000029166,0,0,0,16,22,0
ENSMUSG00000029167,0,0,0,0,8,0
ENSMUSG00000029168,30,0,0,33,702,90
ENSMUSG00000029169,0,0,0,8,59,0
ENSMUSG00000029171,4,0,0,0,0,0
ENSMUSG00000029175,0,0,0,0,296,0
ENSMUSG00000029176,0,0,0,0,11,0
ENSMUSG00000029190,0,0,0,0,5,0
ENSMUSG00000029191,0,0,0,0,8,1
ENSMUSG00000029192,0,0,0,0,10,0
ENSMUSG00000029198,0,7,11,0,478,8
ENSMUSG00000029199,0,12,0,2,37,53
ENSMUSG00000029203,0,0,33,26,174,25
ENSMUSG00000029207,0,0,0,0,53,0
ENSMUSG00000029208,0,0,0,0,4,0
ENSMUSG00000029211,0,0,0,0,2,0
ENSMUSG00000029212,0,0,0,0,440,28
ENSMUSG00000029221,0,0,0,0,7,9
ENSMUSG00000029223,9,0,248,13,635,67
ENSMUSG00000029227,0,0,0,0,23,0
ENSMUSG00000029233,0,0,0,0,13,0
ENSMUSG00000029236,0,0,0,0,11,0
ENSMUSG00000029238,0,3,0,0,35,34
ENSMUSG00000029245,0,0,0,0,12,0
ENSMUSG00000029265,0,0,0,0,1,8
ENSMUSG00000029267,0,0,0,7,1,0
