experiment,panel,sample_type,sample_num,label,position_relative_to_tes_bp,mean,ci_lower,ci_upper
SPAM,sn_lysate_ratio,ratio,3,HIV-gag:sPAM2 (NC)-SN,-1225.0,0.9302538368005944,0.8610566632253817,0.9994510103758071
SPAM,sn_lysate_ratio,ratio,3,HIV-gag:sPAM2 (NC)-SN,-1215.0,0.9296777794058682,0.8606663819517382,0.9986891768599981
SPAM,sn_lysate_ratio,ratio,3,HIV-gag:sPAM2 (NC)-SN,-1205.0,0.9557160969011738,0.8857594483354232,1.0256727454669243
SPAM,sn_lysate_ratio,ratio,3,HIV-gag:sPAM2 (NC)-SN,-1195.0,0.9629390379696517,0.8948089872011472,1.0310690887381564
SPAM,sn_lysate_ratio,ratio,3,HIV-gag:sPAM2 (NC)-SN,-1185.0,0.9653963648553636,0.8972947127076946,1.0334980170030328
SPAM,sn_lysate_ratio,ratio,3,HIV-gag:sPAM2 (NC)-SN,-1175.0,0.9613235198520996,0.8936037971891995,1.0290432425149998
SPAM,sn_lysate_ratio,ratio,3,HIV-gag:sPAM2 (NC)-SN,-1165.0,0.9665513675780236,0.8982431909183862,1.0348595442376611
SPAM,sn_lysate_ratio,ratio,3,HIV-gag:sPAM2 (NC)-SN,-1155.0,0.9846077778752992,0.9145747183075109,1.0546408374430876
SPAM,sn_lysate_ratio,ratio,3,HIV-gag:sPAM2 (NC)-SN,-1145.0,0.9842957418644396,0.914228187187023,1.0543632965418561
SPAM,sn_lysate_ratio,ratio,3,HIV-gag:sPAM2 (NC)-SN,-1135.0,0.97914026100633,0.9095833265958975,1.0486971954167625
SPAM,sn_lysate_ratio,ratio,3,HIV-gag:sPAM2 (NC)-SN,-1125.0,0.977575665561581,0.9084217820584309,1.046729549064731
SPAM,sn_lysate_ratio,ratio,3,HIV-gag:sPAM2 (NC)-SN,-1115.0,0.9673664139498821,0.8991306739655487,1.0356021539342155
SPAM,sn_lysate_ratio,ratio,3,HIV-gag:sPAM2 (NC)-SN,-1105.0,0.9388836184620584,0.8727196310276079,1.0050476058965088
SPAM,sn_lysate_ratio,ratio,3,HIV-gag:sPAM2 (NC)-SN,-1095.0,0.9453120464508431,0.8783445836655422,1.0122795092361438
SPAM,sn_lysate_ratio,ratio,3,HIV-gag:sPAM2 (NC)-SN,-1085.0,0.9452376121574161,0.8790856500932219,1.0113895742216104
SPAM,sn_lysate_ratio,ratio,3,HIV-gag:sPAM2 (NC)-SN,-1075.0,0.93012544760916,0.8648745529682935,0.9953763422500266
SPAM,sn_lysate_ratio,ratio,3,HIV-gag:sPAM2 (NC)-SN,-1065.0,0.9471541410520721,0.8816731175842423,1.0126351645199019
SPAM,sn_lysate_ratio,ratio,3,HIV-gag:sPAM2 (NC)-SN,-1055.0,0.9443795582935115,0.8799325256360582,1.0088265909509648
SPAM,sn_lysate_ratio,ratio,3,HIV-gag:sPAM2 (NC)-SN,-1045.0,0.9511283454760134,0.88699395270388,1.015262738248147
SPAM,sn_lysate_ratio,ratio,3,HIV-gag:sPAM2 (NC)-SN,-1035.0,0.9504936235527771,0.8870343900970973,1.013952857008457
SPAM,sn_lysate_ratio,ratio,3,HIV-gag:sPAM2 (NC)-SN,-1025.0,0.9592050202607454,0.8954011597801752,1.0230088807413156
SPAM,sn_lysate_ratio,ratio,3,HIV-gag:sPAM2 (NC)-SN,-1015.0,0.9659535507660738,0.9027023955431304,1.0292047059890173
SPAM,sn_lysate_ratio,ratio,3,HIV-gag:sPAM2 (NC)-SN,-1005.0,0.9941206359647313,0.92953400152884,1.0587072704006226
SPAM,sn_lysate_ratio,ratio,3,HIV-gag:sPAM2 (NC)-SN,-995.0,0.9879983240592123,0.9239455093919997,1.0520511387264249
SPAM,sn_lysate_ratio,ratio,3,HIV-gag:sPAM2 (NC)-SN,-985.0,0.9967845027682729,0.9324309297659575,1.0611380757705882
SPAM,sn_lysate_ratio,ratio,3,HIV-gag:sPAM2 (NC)-SN,-975.0,1.017241343630407,0.952023413052418,1.0824592742083963
SPAM,sn_lysate_ratio,ratio,3,HIV-gag:sPAM2 (NC)-SN,-965.0,1.009645728846198,0.9452475782777104,1.0740438794146856
SPAM,sn_lysate_ratio,ratio,3,HIV-gag:sPAM2 (NC)-SN,-955.0,1.0064806007609473,0.9429340313935859,1.0700271701283086
SPAM,sn_lysate_ratio,ratio,3,HIV-gag:sPAM2 (NC)-SN,-945.0,1.0055963440020137,0.9424151698185598,1.0687775181854677
SPAM,sn_lysate_ratio,ratio,3,HIV-gag:sPAM2 (NC)-SN,-935.0,1.0255595256312426,0.9623483521565398,1.0887706991059456
SPAM,sn_lysate_ratio,ratio,3,HIV-gag:sPAM2 (NC)-SN,-925.0,1.046007304848274,0.9824850737929526,1.1095295359035957
SPAM,sn_lysate_ratio,ratio,3,HIV-gag:sPAM2 (NC)-SN,-915.0,1.06179040851702,0.9979754079343279,1.125605409099712
SPAM,sn_lysate_ratio,ratio,3,HIV-gag:sPAM2 (NC)-SN,-905.0,1.0716552872005614,1.0080621196900825,1.1352484547110402
SPAM,sn_lysate_ratio,ratio,3,HIV-gag:sPAM2 (NC)-SN,-895.0,1.0702167291467877,1.0076837782607644,1.132749680032811
SPAM,sn_lysate_ratio,ratio,3,HIV-gag:sPAM2 (NC)-SN,-885.0,1.0713604127121505,1.00873672461508,1.133984100809221
SPAM,sn_lysate_ratio,ratio,3,HIV-gag:sPAM2 (NC)-SN,-875.0,1.071998777910536,1.0093484309517227,1.1346491248693493
SPAM,sn_lysate_ratio,ratio,3,HIV-gag:sPAM2 (NC)-SN,-865.0,1.079590581574386,1.016892912497486,1.1422882506512861
SPAM,sn_lysate_ratio,ratio,3,HIV-gag:sPAM2 (NC)-SN,-855.0,1.0857878965646486,1.0232839460243668,1.1482918471049304
SPAM,sn_lysate_ratio,ratio,3,HIV-gag:sPAM2 (NC)-SN,-845.0,1.0973138177680843,1.0348785733759833,1.1597490621601854
SPAM,sn_lysate_ratio,ratio,3,HIV-gag:sPAM2 (NC)-SN,-835.0,1.0989271364631221,1.0365736850228364,1.1612805879034078
SPAM,sn_lysate_ratio,ratio,3,HIV-gag:sPAM2 (NC)-SN,-825.0,1.1068648741880838,1.0441232228155297,1.1696065255606378
SPAM,sn_lysate_ratio,ratio,3,HIV-gag:sPAM2 (NC)-SN,-815.0,1.1083551876680102,1.0458387909986013,1.1708715843374191
SPAM,sn_lysate_ratio,ratio,3,HIV-gag:sPAM2 (NC)-SN,-805.0,1.107824657348708,1.0463285805312281,1.169320734166188
SPAM,sn_lysate_ratio,ratio,3,HIV-gag:sPAM2 (NC)-SN,-795.0,1.1050801188449595,1.0442282921806207,1.1659319455092982
SPAM,sn_lysate_ratio,ratio,3,HIV-gag:sPAM2 (NC)-SN,-785.0,1.0989773358431094,1.0394465372795463,1.1585081344066726
SPAM,sn_lysate_ratio,ratio,3,HIV-gag:sPAM2 (NC)-SN,-775.0,1.0979982359967169,1.0394708437852342,1.1565256282081995
SPAM,sn_lysate_ratio,ratio,3,HIV-gag:sPAM2 (NC)-SN,-765.0,1.0946176208998213,1.0368733020837446,1.152361939715898
SPAM,sn_lysate_ratio,ratio,3,HIV-gag:sPAM2 (NC)-SN,-755.0,1.101304293687062,1.0441226617934205,1.1584859255807036
SPAM,sn_lysate_ratio,ratio,3,HIV-gag:sPAM2 (NC)-SN,-745.0,1.0922831371874497,1.0358678539562907,1.1486984204186088
SPAM,sn_lysate_ratio,ratio,3,HIV-gag:sPAM2 (NC)-SN,-735.0,1.090373230071141,1.0346482198928417,1.1460982402494404
SPAM,sn_lysate_ratio,ratio,3,HIV-gag:sPAM2 (NC)-SN,-725.0,1.0793150911169909,1.0247270095132641,1.1339031727207176
SPAM,sn_lysate_ratio,ratio,3,HIV-gag:sPAM2 (NC)-SN,-715.0,1.076420358955621,1.0221987714243794,1.1306419464868624
SPAM,sn_lysate_ratio,ratio,3,HIV-gag:sPAM2 (NC)-SN,-705.0,1.0947373645104275,1.040209094383435,1.14926563463742
SPAM,sn_lysate_ratio,ratio,3,HIV-gag:sPAM2 (NC)-SN,-695.0,1.1089329807854194,1.0545476827090596,1.163318278861779
SPAM,sn_lysate_ratio,ratio,3,HIV-gag:sPAM2 (NC)-SN,-685.0,1.1148631538930127,1.0608850023124146,1.1688413054736109
SPAM,sn_lysate_ratio,ratio,3,HIV-gag:sPAM2 (NC)-SN,-675.0,1.1236283847010007,1.069480601159853,1.1777761682421484
SPAM,sn_lysate_ratio,ratio,3,HIV-gag:sPAM2 (NC)-SN,-665.0,1.1329664214872301,1.078595892276157,1.1873369506983034
SPAM,sn_lysate_ratio,ratio,3,HIV-gag:sPAM2 (NC)-SN,-655.0,1.1326185211623958,1.0786958551577406,1.186541187167051
SPAM,sn_lysate_ratio,ratio,3,HIV-gag:sPAM2 (NC)-SN,-645.0,1.1272847245013187,1.073661874932387,1.1809075740702504
SPAM,sn_lysate_ratio,ratio,3,HIV-gag:sPAM2 (NC)-SN,-635.0,1.1317327392711682,1.0781508620189089,1.1853146165234276
SPAM,sn_lysate_ratio,ratio,3,HIV-gag:sPAM2 (NC)-SN,-625.0,1.1346690119008886,1.0814254983014007,1.1879125255003766
SPAM,sn_lysate_ratio,ratio,3,HIV-gag:sPAM2 (NC)-SN,-615.0,1.1345487907528675,1.0817974973678157,1.1873000841379193
SPAM,sn_lysate_ratio,ratio,3,HIV-gag:sPAM2 (NC)-SN,-605.0,1.122546945938546,1.0710299314070748,1.1740639604700172
SPAM,sn_lysate_ratio,ratio,3,HIV-gag:sPAM2 (NC)-SN,-595.0,1.1106347311438869,1.0602828096000763,1.1609866526876975
SPAM,sn_lysate_ratio,ratio,3,HIV-gag:sPAM2 (NC)-SN,-585.0,1.1114078070582523,1.061629422522792,1.1611861915937125
SPAM,sn_lysate_ratio,ratio,3,HIV-gag:sPAM2 (NC)-SN,-575.0,1.1124390487421671,1.062858487319313,1.1620196101650213
SPAM,sn_lysate_ratio,ratio,3,HIV-gag:sPAM2 (NC)-SN,-565.0,1.1181091193560722,1.0688654987324615,1.1673527399796828
SPAM,sn_lysate_ratio,ratio,3,HIV-gag:sPAM2 (NC)-SN,-555.0,1.119850267018668,1.0713756145430264,1.1683249194943097
SPAM,sn_lysate_ratio,ratio,3,HIV-gag:sPAM2 (NC)-SN,-545.0,1.125415086007532,1.0772068936812718,1.1736232783337923
SPAM,sn_lysate_ratio,ratio,3,HIV-gag:sPAM2 (NC)-SN,-535.0,1.1278060244774122,1.079743222839973,1.1758688261148513
SPAM,sn_lysate_ratio,ratio,3,HIV-gag:sPAM2 (NC)-SN,-525.0,1.1148668507517183,1.0676531878307725,1.1620805136726642
SPAM,sn_lysate_ratio,ratio,3,HIV-gag:sPAM2 (NC)-SN,-515.0,1.1150305234279863,1.0677857005940257,1.1622753462619468
SPAM,sn_lysate_ratio,ratio,3,HIV-gag:sPAM2 (NC)-SN,-505.0,1.1148596563536632,1.0677491208795034,1.1619701918278231
SPAM,sn_lysate_ratio,ratio,3,HIV-gag:sPAM2 (NC)-SN,-495.0,1.109068869673698,1.0626801554938088,1.1554575838535874
SPAM,sn_lysate_ratio,ratio,3,HIV-gag:sPAM2 (NC)-SN,-485.0,1.1050785521478947,1.0593877014673287,1.1507694028284607
SPAM,sn_lysate_ratio,ratio,3,HIV-gag:sPAM2 (NC)-SN,-475.0,1.10698766235639,1.0614293460854445,1.1525459786273353
SPAM,sn_lysate_ratio,ratio,3,HIV-gag:sPAM2 (NC)-SN,-465.0,1.0972910864886891,1.0524518230292625,1.1421303499481157
SPAM,sn_lysate_ratio,ratio,3,HIV-gag:sPAM2 (NC)-SN,-455.0,1.0979612113087458,1.0536367215709723,1.1422857010465193
SPAM,sn_lysate_ratio,ratio,3,HIV-gag:sPAM2 (NC)-SN,-445.0,1.1049444788479046,1.0607218619951975,1.1491670957006117
SPAM,sn_lysate_ratio,ratio,3,HIV-gag:sPAM2 (NC)-SN,-435.0,1.1049192020946517,1.0612961945182018,1.1485422096711015
SPAM,sn_lysate_ratio,ratio,3,HIV-gag:sPAM2 (NC)-SN,-425.0,1.1189390199592817,1.0747944940373955,1.163083545881168
SPAM,sn_lysate_ratio,ratio,3,HIV-gag:sPAM2 (NC)-SN,-415.0,1.1248459489533649,1.080697036967207,1.1689948609395227
SPAM,sn_lysate_ratio,ratio,3,HIV-gag:sPAM2 (NC)-SN,-405.0,1.1247996129380393,1.0807611480932342,1.1688380777828444
SPAM,sn_lysate_ratio,ratio,3,HIV-gag:sPAM2 (NC)-SN,-395.0,1.1363676087851855,1.0915554441579534,1.1811797734124176
SPAM,sn_lysate_ratio,ratio,3,HIV-gag:sPAM2 (NC)-SN,-385.0,1.145418955274973,1.1001693886322608,1.1906685219176851
SPAM,sn_lysate_ratio,ratio,3,HIV-gag:sPAM2 (NC)-SN,-375.0,1.1394036175840097,1.0944550268337265,1.1843522083342928
SPAM,sn_lysate_ratio,ratio,3,HIV-gag:sPAM2 (NC)-SN,-365.0,1.1395579534901485,1.0945237723078427,1.1845921346724544
SPAM,sn_lysate_ratio,ratio,3,HIV-gag:sPAM2 (NC)-SN,-355.0,1.1415893578493386,1.0963206930953038,1.1868580226033734
SPAM,sn_lysate_ratio,ratio,3,HIV-gag:sPAM2 (NC)-SN,-345.0,1.1410832768912151,1.0958183040614238,1.1863482497210065
SPAM,sn_lysate_ratio,ratio,3,HIV-gag:sPAM2 (NC)-SN,-335.0,1.1366670969031192,1.0917743679698777,1.1815598258363607
SPAM,sn_lysate_ratio,ratio,3,HIV-gag:sPAM2 (NC)-SN,-325.0,1.1407177332568834,1.09572430385034,1.185711162663427
SPAM,sn_lysate_ratio,ratio,3,HIV-gag:sPAM2 (NC)-SN,-315.0,1.1369797371033,1.0922894119752762,1.1816700622313236
SPAM,sn_lysate_ratio,ratio,3,HIV-gag:sPAM2 (NC)-SN,-305.0,1.1441145310223106,1.0991814050871054,1.189047656957516
SPAM,sn_lysate_ratio,ratio,3,HIV-gag:sPAM2 (NC)-SN,-295.0,1.155852835112753,1.1103010991788007,1.2014045710467054
SPAM,sn_lysate_ratio,ratio,3,HIV-gag:sPAM2 (NC)-SN,-285.0,1.156324088277197,1.110534395041545,1.202113781512849
SPAM,sn_lysate_ratio,ratio,3,HIV-gag:sPAM2 (NC)-SN,-275.0,1.1681257450621463,1.12131079592437,1.2149406941999226
SPAM,sn_lysate_ratio,ratio,3,HIV-gag:sPAM2 (NC)-SN,-265.0,1.1837571709171626,1.1357810093644922,1.231733332469833
SPAM,sn_lysate_ratio,ratio,3,HIV-gag:sPAM2 (NC)-SN,-255.0,1.190391293402663,1.1420153332130427,1.2387672535922833
SPAM,sn_lysate_ratio,ratio,3,HIV-gag:sPAM2 (NC)-SN,-245.0,1.1963109105161878,1.1473914408625505,1.245230380169825
SPAM,sn_lysate_ratio,ratio,3,HIV-gag:sPAM2 (NC)-SN,-235.0,1.2157285474840993,1.1654467142041398,1.2660103807640588
SPAM,sn_lysate_ratio,ratio,3,HIV-gag:sPAM2 (NC)-SN,-225.0,1.2175091513808713,1.166637562884118,1.2683807398776248
SPAM,sn_lysate_ratio,ratio,3,HIV-gag:sPAM2 (NC)-SN,-215.0,1.2253357366775701,1.1734616631933728,1.2772098101617675
SPAM,sn_lysate_ratio,ratio,3,HIV-gag:sPAM2 (NC)-SN,-205.0,1.2406594023395743,1.1875811174047783,1.2937376872743702
SPAM,sn_lysate_ratio,ratio,3,HIV-gag:sPAM2 (NC)-SN,-195.0,1.2375020439814925,1.1836575520434003,1.2913465359195848
SPAM,sn_lysate_ratio,ratio,3,HIV-gag:sPAM2 (NC)-SN,-185.0,1.25638858711239,1.2010374336402159,1.3117397405845643
SPAM,sn_lysate_ratio,ratio,3,HIV-gag:sPAM2 (NC)-SN,-175.0,1.2640270295652734,1.2081377006697682,1.3199163584607785
SPAM,sn_lysate_ratio,ratio,3,HIV-gag:sPAM2 (NC)-SN,-165.0,1.2833836076240681,1.2259042213203628,1.3408629939277734
SPAM,sn_lysate_ratio,ratio,3,HIV-gag:sPAM2 (NC)-SN,-155.0,1.3008833578102936,1.242038715490143,1.3597280001304441
SPAM,sn_lysate_ratio,ratio,3,HIV-gag:sPAM2 (NC)-SN,-145.0,1.3150217985395185,1.2553496244636753,1.3746939726153617
SPAM,sn_lysate_ratio,ratio,3,HIV-gag:sPAM2 (NC)-SN,-135.0,1.3186524850127586,1.258005676864203,1.3792992931613142
SPAM,sn_lysate_ratio,ratio,3,HIV-gag:sPAM2 (NC)-SN,-125.0,1.3269900159623051,1.2649716174019225,1.3890084145226878
SPAM,sn_lysate_ratio,ratio,3,HIV-gag:sPAM2 (NC)-SN,-115.0,1.3344879807577275,1.271549128051621,1.397426833463834
SPAM,sn_lysate_ratio,ratio,3,HIV-gag:sPAM2 (NC)-SN,-105.0,1.350788620783782,1.2858018483602212,1.415775393207343
SPAM,sn_lysate_ratio,ratio,3,HIV-gag:sPAM2 (NC)-SN,-95.0,1.362391845461897,1.294269111693237,1.4305145792305571
SPAM,sn_lysate_ratio,ratio,3,HIV-gag:sPAM2 (NC)-SN,-85.0,1.3744622290241184,1.3022211384171836,1.4467033196310533
SPAM,sn_lysate_ratio,ratio,3,HIV-gag:sPAM2 (NC)-SN,-75.0,1.392655764272237,1.315897290023662,1.469414238520812
SPAM,sn_lysate_ratio,ratio,3,HIV-gag:sPAM2 (NC)-SN,-65.0,1.3786410300879894,1.2983212070493149,1.458960853126664
SPAM,sn_lysate_ratio,ratio,3,HIV-gag:sPAM2 (NC)-SN,-55.0,1.3589999326556628,1.2749079177019245,1.443091947609401
SPAM,sn_lysate_ratio,ratio,3,HIV-gag:sPAM2 (NC)-SN,-45.0,1.3646002257880492,1.273767023522903,1.4554334280531953
SPAM,sn_lysate_ratio,ratio,3,HIV-gag:sPAM2 (NC)-SN,-35.0,1.383873447808134,1.2807878013598222,1.486959094256446
SPAM,sn_lysate_ratio,ratio,3,HIV-gag:sPAM2 (NC)-SN,-25.0,1.4012508617561044,1.2792484437831428,1.5232532797290659
SPAM,sn_lysate_ratio,ratio,3,HIV-gag:sPAM2 (NC)-SN,-15.0,1.4404519748857056,1.2876685968188557,1.5932353529525556
SPAM,sn_lysate_ratio,ratio,3,HIV-gag:sPAM2 (NC)-SN,-5.0,1.444418511876683,1.2207676543697783,1.6680693693835877
SPAM,sn_lysate_ratio,ratio,4,HIV-gag WT-SN,-2995.0,0.6428201681288275,0.5048262915280912,0.7808140447295637
SPAM,sn_lysate_ratio,ratio,4,HIV-gag WT-SN,-2985.0,0.8114403257623167,0.6845229476252227,0.9383577038994108
SPAM,sn_lysate_ratio,ratio,4,HIV-gag WT-SN,-2975.0,0.8261485666038203,0.7049910627713369,0.9473060704363037
SPAM,sn_lysate_ratio,ratio,4,HIV-gag WT-SN,-2965.0,0.8827020111681715,0.7625712599939715,1.0028327623423716
SPAM,sn_lysate_ratio,ratio,4,HIV-gag WT-SN,-2955.0,0.9524982951740927,0.8323605384754926,1.0726360518726927
SPAM,sn_lysate_ratio,ratio,4,HIV-gag WT-SN,-2945.0,0.9974953455432828,0.8758841915653208,1.1191064995212447
SPAM,sn_lysate_ratio,ratio,4,HIV-gag WT-SN,-2935.0,1.0220547923410948,0.9012090370423915,1.142900547639798
SPAM,sn_lysate_ratio,ratio,4,HIV-gag WT-SN,-2925.0,1.065196185824652,0.9413710891613265,1.1890212824879773
SPAM,sn_lysate_ratio,ratio,4,HIV-gag WT-SN,-2915.0,1.0437759939179863,0.9250862869806606,1.1624657008553119
SPAM,sn_lysate_ratio,ratio,4,HIV-gag WT-SN,-2905.0,1.0573735575192196,0.9381489988664852,1.176598116171954
SPAM,sn_lysate_ratio,ratio,4,HIV-gag WT-SN,-2895.0,1.0739872566913902,0.9527828188511706,1.1951916945316097
SPAM,sn_lysate_ratio,ratio,4,HIV-gag WT-SN,-2885.0,1.0755473082191367,0.9567482530472163,1.194346363391057
SPAM,sn_lysate_ratio,ratio,4,HIV-gag WT-SN,-2875.0,1.0997312496316807,0.9786496916744876,1.2208128075888738
SPAM,sn_lysate_ratio,ratio,4,HIV-gag WT-SN,-2865.0,1.0792061808647666,0.9611557638606176,1.1972565978689156
SPAM,sn_lysate_ratio,ratio,4,HIV-gag WT-SN,-2855.0,1.0900963057200417,0.9691291394969777,1.2110634719431057
SPAM,sn_lysate_ratio,ratio,4,HIV-gag WT-SN,-2845.0,1.1003048553343662,0.9782639943615761,1.2223457163071563
SPAM,sn_lysate_ratio,ratio,4,HIV-gag WT-SN,-2835.0,1.0973692776572654,0.9765531868117248,1.2181853685028061
SPAM,sn_lysate_ratio,ratio,4,HIV-gag WT-SN,-2825.0,1.0831566922147182,0.9631672041648749,1.2031461802645615
SPAM,sn_lysate_ratio,ratio,4,HIV-gag WT-SN,-2815.0,1.124437412130715,1.0016132878398558,1.2472615364215742
SPAM,sn_lysate_ratio,ratio,4,HIV-gag WT-SN,-2805.0,1.1402286154323047,1.0159302796354686,1.2645269512291408
SPAM,sn_lysate_ratio,ratio,4,HIV-gag WT-SN,-2795.0,1.1350482753762883,1.0121813479885036,1.257915202764073
SPAM,sn_lysate_ratio,ratio,4,HIV-gag WT-SN,-2785.0,1.1224301167869504,1.0006991035978936,1.2441611299760071
SPAM,sn_lysate_ratio,ratio,4,HIV-gag WT-SN,-2775.0,1.1137709927389223,0.9939674474715589,1.2335745380062857
SPAM,sn_lysate_ratio,ratio,4,HIV-gag WT-SN,-2765.0,1.1379921280947793,1.017603106281229,1.2583811499083297
SPAM,sn_lysate_ratio,ratio,4,HIV-gag WT-SN,-2755.0,1.1289752686081864,1.0102945830365901,1.2476559541797827
SPAM,sn_lysate_ratio,ratio,4,HIV-gag WT-SN,-2745.0,1.1218436319953415,1.0036906634357246,1.2399966005549585
SPAM,sn_lysate_ratio,ratio,4,HIV-gag WT-SN,-2735.0,1.1312752929135237,1.0118463756558929,1.2507042101711545
SPAM,sn_lysate_ratio,ratio,4,HIV-gag WT-SN,-2725.0,1.1503975114723453,1.0292432048258673,1.2715518181188232
SPAM,sn_lysate_ratio,ratio,4,HIV-gag WT-SN,-2715.0,1.167999898057864,1.0441833042580684,1.2918164918576598
SPAM,sn_lysate_ratio,ratio,4,HIV-gag WT-SN,-2705.0,1.1784815413273122,1.0535551102093117,1.3034079724453127
SPAM,sn_lysate_ratio,ratio,4,HIV-gag WT-SN,-2695.0,1.1619436179339455,1.039593052760412,1.284294183107479
SPAM,sn_lysate_ratio,ratio,4,HIV-gag WT-SN,-2685.0,1.1663030440057618,1.0446964781570671,1.2879096098544565
SPAM,sn_lysate_ratio,ratio,4,HIV-gag WT-SN,-2675.0,1.1629466129848456,1.0416712981881606,1.2842219277815305
SPAM,sn_lysate_ratio,ratio,4,HIV-gag WT-SN,-2665.0,1.1396417126434493,1.0211963323997002,1.2580870928871983
SPAM,sn_lysate_ratio,ratio,4,HIV-gag WT-SN,-2655.0,1.1298690248621202,1.0140439417925577,1.2456941079316826
SPAM,sn_lysate_ratio,ratio,4,HIV-gag WT-SN,-2645.0,1.1373821625396094,1.0212921359578633,1.2534721891213556
SPAM,sn_lysate_ratio,ratio,4,HIV-gag WT-SN,-2635.0,1.1494658354312772,1.0328435467316186,1.2660881241309359
SPAM,sn_lysate_ratio,ratio,4,HIV-gag WT-SN,-2625.0,1.1649472752271393,1.0486300043059493,1.2812645461483292
SPAM,sn_lysate_ratio,ratio,4,HIV-gag WT-SN,-2615.0,1.1608764667215272,1.0461390521254939,1.2756138813175606
SPAM,sn_lysate_ratio,ratio,4,HIV-gag WT-SN,-2605.0,1.158079539522147,1.044094949591473,1.272064129452821
SPAM,sn_lysate_ratio,ratio,4,HIV-gag WT-SN,-2595.0,1.172233583282939,1.0565907749092485,1.2878763916566294
SPAM,sn_lysate_ratio,ratio,4,HIV-gag WT-SN,-2585.0,1.179968573191471,1.06300051168486,1.2969366346980822
SPAM,sn_lysate_ratio,ratio,4,HIV-gag WT-SN,-2575.0,1.1778455677145212,1.0604021154091448,1.2952890200198977
SPAM,sn_lysate_ratio,ratio,4,HIV-gag WT-SN,-2565.0,1.1905862001013192,1.0713665534820604,1.309805846720578
SPAM,sn_lysate_ratio,ratio,4,HIV-gag WT-SN,-2555.0,1.1891593008354209,1.0698088878233671,1.3085097138474746
SPAM,sn_lysate_ratio,ratio,4,HIV-gag WT-SN,-2545.0,1.1632694922492248,1.0464715422199493,1.2800674422785003
SPAM,sn_lysate_ratio,ratio,4,HIV-gag WT-SN,-2535.0,1.1329897081384246,1.0200594668122784,1.2459199494645707
SPAM,sn_lysate_ratio,ratio,4,HIV-gag WT-SN,-2525.0,1.1131417299976956,1.0038644129695498,1.2224190470258414
SPAM,sn_lysate_ratio,ratio,4,HIV-gag WT-SN,-2515.0,1.0923585013451045,0.9859267588871929,1.198790243803016
SPAM,sn_lysate_ratio,ratio,4,HIV-gag WT-SN,-2505.0,1.0922556908420975,0.9862420923590016,1.1982692893251934
SPAM,sn_lysate_ratio,ratio,4,HIV-gag WT-SN,-2495.0,1.094363492888557,0.9888197577116261,1.199907228065488
SPAM,sn_lysate_ratio,ratio,4,HIV-gag WT-SN,-2485.0,1.0827938599630456,0.9798848445057803,1.185702875420311
SPAM,sn_lysate_ratio,ratio,4,HIV-gag WT-SN,-2475.0,1.089813367583664,0.9871796417381816,1.1924470934291465
SPAM,sn_lysate_ratio,ratio,4,HIV-gag WT-SN,-2465.0,1.110366724117744,1.0069225231238808,1.2138109251116072
SPAM,sn_lysate_ratio,ratio,4,HIV-gag WT-SN,-2455.0,1.1228024096235991,1.0191670132392885,1.2264378060079097
SPAM,sn_lysate_ratio,ratio,4,HIV-gag WT-SN,-2445.0,1.1393187216511231,1.0337575631560705,1.2448798801461758
SPAM,sn_lysate_ratio,ratio,4,HIV-gag WT-SN,-2435.0,1.1516537194270822,1.045264492723197,1.2580429461309672
SPAM,sn_lysate_ratio,ratio,4,HIV-gag WT-SN,-2425.0,1.148319720349881,1.0407850205592508,1.255854420140511
SPAM,sn_lysate_ratio,ratio,4,HIV-gag WT-SN,-2415.0,1.1474513730336555,1.0401738009438708,1.2547289451234402
SPAM,sn_lysate_ratio,ratio,4,HIV-gag WT-SN,-2405.0,1.141635598386215,1.035128400124638,1.248142796647792
SPAM,sn_lysate_ratio,ratio,4,HIV-gag WT-SN,-2395.0,1.1310270059187362,1.025268150635005,1.2367858612024674
SPAM,sn_lysate_ratio,ratio,4,HIV-gag WT-SN,-2385.0,1.133400497010853,1.0268521995504045,1.2399487944713017
SPAM,sn_lysate_ratio,ratio,4,HIV-gag WT-SN,-2375.0,1.1269091642685922,1.0197640179629934,1.234054310574191
SPAM,sn_lysate_ratio,ratio,4,HIV-gag WT-SN,-2365.0,1.104072795182718,0.9984351556008128,1.2097104347646235
SPAM,sn_lysate_ratio,ratio,4,HIV-gag WT-SN,-2355.0,1.1054715684319445,1.0002266191199827,1.2107165177439063
SPAM,sn_lysate_ratio,ratio,4,HIV-gag WT-SN,-2345.0,1.107295964143199,1.0015255259302285,1.2130664023561695
SPAM,sn_lysate_ratio,ratio,4,HIV-gag WT-SN,-2335.0,1.0862153646851835,0.9828340669766218,1.1895966623937453
SPAM,sn_lysate_ratio,ratio,4,HIV-gag WT-SN,-2325.0,1.0723306316015877,0.9708114493678014,1.1738498138353741
SPAM,sn_lysate_ratio,ratio,4,HIV-gag WT-SN,-2315.0,1.069064058762598,0.9682769790625371,1.1698511384626586
SPAM,sn_lysate_ratio,ratio,4,HIV-gag WT-SN,-2305.0,1.0644655216705947,0.9636122264216227,1.1653188169195667
SPAM,sn_lysate_ratio,ratio,4,HIV-gag WT-SN,-2295.0,1.054793726146334,0.9548368175704683,1.1547506347221999
