ENSG_id,Gene_Name,Category
ENSG00000166111,SVOP,lysate_only
ENSG00000166126,AMN,lysate_only
ENSG00000166159,LRTM2,lysate_only
ENSG00000166333,ILK,lysate_only
ENSG00000166341,DCHS1,lysate_only
ENSG00000166401,SERPINB8,lysate_only
ENSG00000166405,RIC3,lysate_only
ENSG00000166482,MFAP4,lysate_only
ENSG00000166670,MMP10,lysate_only
ENSG00000166676,TVP23A,lysate_only
ENSG00000166825,ANPEP,lysate_only
ENSG00000166856,GPR182,lysate_only
ENSG00000166863,TAC3,lysate_only
ENSG00000166866,MYO1A,lysate_only
ENSG00000166923,GREM1,lysate_only
ENSG00000167080,B4GALNT2,lysate_only
ENSG00000167083,GNGT2,lysate_only
ENSG00000167094,TTC16,lysate_only
ENSG00000167131,CCDC103,lysate_only
ENSG00000167195,GOLGA6C,lysate_only
ENSG00000167261,DPEP2,lysate_only
ENSG00000167363,FN3K,lysate_only
ENSG00000167419,LPO,lysate_only
ENSG00000167434,CA4,lysate_only
ENSG00000167588,GPD1,lysate_only
ENSG00000167612,ANKRD33,lysate_only
ENSG00000167656,LY6D,lysate_only
ENSG00000167701,GPT,lysate_only
ENSG00000167711,SERPINF2,lysate_only
ENSG00000167754,KLK5,lysate_only
ENSG00000167755,KLK6,lysate_only
ENSG00000167767,KRT80,lysate_only
ENSG00000167769,ACER1,lysate_only
ENSG00000167780,SOAT2,lysate_only
ENSG00000167807,ENSG00000167807,lysate_only
ENSG00000167914,GSDMA,lysate_only
ENSG00000167992,VWCE,lysate_only
ENSG00000168000,BSCL2,lysate_only
ENSG00000168016,TRANK1,lysate_only
ENSG00000168032,ENTPD3,lysate_only
ENSG00000168060,NAALADL1,lysate_only
ENSG00000168263,KCNV2,lysate_only
ENSG00000168314,MOBP,lysate_only
ENSG00000168329,CX3CR1,lysate_only
ENSG00000168334,XIRP1,lysate_only
ENSG00000168348,INSM2,lysate_only
ENSG00000168421,RHOH,lysate_only
ENSG00000168447,SCNN1B,lysate_only
ENSG00000168453,HR,lysate_only
ENSG00000168490,PHYHIP,lysate_only
ENSG00000168754,FAM178B,lysate_only
ENSG00000168828,OR13J1,lysate_only
ENSG00000168903,BTNL3,lysate_only
ENSG00000168907,PLA2G4F,lysate_only
ENSG00000168925,CTRB1,lysate_only
ENSG00000168928,CTRB2,lysate_only
ENSG00000168959,GRM5,lysate_only
ENSG00000168970,JMJD7-PLA2G4B,lysate_only
ENSG00000169026,SLC49A3,lysate_only
ENSG00000169067,ACTBL2,lysate_only
ENSG00000169174,PCSK9,lysate_only
ENSG00000169203,NPIPB12,lysate_only
ENSG00000169218,RSPO1,lysate_only
ENSG00000169248,CXCL11,lysate_only
ENSG00000169313,P2RY12,lysate_only
ENSG00000169314,C22orf15,lysate_only
ENSG00000169418,NPR1,lysate_only
ENSG00000169436,COL22A1,lysate_only
ENSG00000169442,CD52,lysate_only
ENSG00000169508,GPR183,lysate_only
ENSG00000169618,PROKR1,lysate_only
ENSG00000169627,BOLA2B,lysate_only
ENSG00000169862,CTNND2,lysate_only
ENSG00000169885,CALML6,lysate_only
ENSG00000170044,ZPLD1,lysate_only
ENSG00000170074,FAM153A,lysate_only
ENSG00000170091,NSG2,lysate_only
ENSG00000170099,SERPINA6,lysate_only
ENSG00000170178,HOXD12,lysate_only
ENSG00000170209,ANKK1,lysate_only
ENSG00000170236,USP50,lysate_only
ENSG00000170290,SLN,lysate_only
ENSG00000170323,FABP4,lysate_only
ENSG00000170367,CST5,lysate_only
ENSG00000170374,SP7,lysate_only
ENSG00000170423,KRT78,lysate_only
ENSG00000170426,SDR9C7,lysate_only
ENSG00000170454,KRT75,lysate_only
ENSG00000170476,MZB1,lysate_only
ENSG00000170579,DLGAP1,lysate_only
ENSG00000170748,RBMXL2,lysate_only
ENSG00000170890,PLA2G1B,lysate_only
ENSG00000170893,TRH,lysate_only
ENSG00000170925,TEX13B,lysate_only
ENSG00000171124,FUT3,lysate_only
ENSG00000171217,CLDN20,lysate_only
ENSG00000171303,KCNK3,lysate_only
ENSG00000171402,XAGE3,lysate_only
ENSG00000171431,KRT20,lysate_only
ENSG00000171446,KRT27,lysate_only
ENSG00000171557,FGG,lysate_only
ENSG00000171722,SPATA46,lysate_only
ENSG00000171747,LGALS4,lysate_only
ENSG00000171777,RASGRP4,lysate_only
ENSG00000171786,NHLH1,lysate_only
ENSG00000171790,SLFNL1,lysate_only
ENSG00000171812,COL8A2,lysate_only
ENSG00000171860,C3AR1,lysate_only
ENSG00000171872,KLF17,lysate_only
ENSG00000171873,ADRA1D,lysate_only
ENSG00000172061,LRRC15,lysate_only
ENSG00000172139,SLC9C1,lysate_only
ENSG00000172215,CXCR6,lysate_only
ENSG00000172349,IL16,lysate_only
ENSG00000172367,PDZD3,lysate_only
ENSG00000172404,DNAJB7,lysate_only
ENSG00000172497,ACOT12,lysate_only
ENSG00000172543,CTSW,lysate_only
ENSG00000172650,AGAP5,lysate_only
ENSG00000172716,SLFN11,lysate_only
ENSG00000172818,OVOL1,lysate_only
ENSG00000172824,CES4A,lysate_only
ENSG00000172940,SLC22A13,lysate_only
ENSG00000172955,ADH6,lysate_only
ENSG00000172969,FRG2C,lysate_only
ENSG00000172987,HPSE2,lysate_only
ENSG00000173093,CCDC63,lysate_only
ENSG00000173110,HSPA6,lysate_only
ENSG00000173114,LRRN3,lysate_only
ENSG00000173212,MAB21L3,lysate_only
ENSG00000173253,DMRT2,lysate_only
ENSG00000173585,CCR9,lysate_only
ENSG00000173612,GPRC6A,lysate_only
ENSG00000173641,HSPB7,lysate_only
ENSG00000173662,TAS1R1,lysate_only
ENSG00000173702,MUC13,lysate_only
ENSG00000173714,WFIKKN2,lysate_only
ENSG00000173762,CD7,lysate_only
ENSG00000173976,RAX2,lysate_only
ENSG00000174123,TLR10,lysate_only
ENSG00000174125,TLR1,lysate_only
ENSG00000174145,NWD2,lysate_only
ENSG00000174225,ARL13A,lysate_only
ENSG00000174226,SNX31,lysate_only
ENSG00000174292,TNK1,lysate_only
ENSG00000174482,LINGO2,lysate_only
ENSG00000174502,SLC26A9,lysate_only
ENSG00000174521,TTC9B,lysate_only
ENSG00000174791,RIN1,lysate_only
ENSG00000174807,CD248,lysate_only
ENSG00000174808,BTC,lysate_only
ENSG00000174837,ADGRE1,lysate_only
ENSG00000174844,DNAH12,lysate_only
ENSG00000174885,NLRP6,lysate_only
ENSG00000174963,ZIC4,lysate_only
ENSG00000175003,SLC22A1,lysate_only
ENSG00000175189,INHBC,lysate_only
ENSG00000175267,VWA3A,lysate_only
ENSG00000175294,CATSPER1,lysate_only
ENSG00000175318,GRAMD2A,lysate_only
ENSG00000175336,APOF,lysate_only
ENSG00000175356,SCUBE2,lysate_only
ENSG00000175426,PCSK1,lysate_only
ENSG00000175463,TBC1D10C,lysate_only
ENSG00000175513,TSGA10IP,lysate_only
ENSG00000175518,UBQLNL,lysate_only
ENSG00000175707,KDF1,lysate_only
ENSG00000175820,CCDC168,lysate_only
ENSG00000175894,TSPEAR,lysate_only
ENSG00000175946,KLHL38,lysate_only
ENSG00000175985,PLEKHD1,lysate_only
ENSG00000176153,GPX2,lysate_only
ENSG00000176198,OR11H4,lysate_only
ENSG00000176302,FOXR1,lysate_only
ENSG00000176358,TAC4,lysate_only
ENSG00000176381,PRR18,lysate_only
ENSG00000176746,MAGEB6,lysate_only
ENSG00000176774,MAGEB18,lysate_only
ENSG00000176919,C8G,lysate_only
ENSG00000177096,PHETA2,lysate_only
ENSG00000177301,KCNA2,lysate_only
ENSG00000177354,C10orf71,lysate_only
ENSG00000177363,LRRN4CL,lysate_only
ENSG00000177414,UBE2U,lysate_only
ENSG00000177468,OLIG3,lysate_only
ENSG00000177752,YIPF7,lysate_only
ENSG00000177807,KCNJ10,lysate_only
ENSG00000177839,PCDHB9,lysate_only
ENSG00000177947,ODF3,lysate_only
ENSG00000178084,HTR3C,lysate_only
ENSG00000178171,AMER3,lysate_only
ENSG00000178187,ZNF454,lysate_only
ENSG00000178199,ZC3H12D,lysate_only
ENSG00000178233,TMEM151B,lysate_only
ENSG00000178440,TIMM23B-AGAP6,lysate_only
ENSG00000178467,P4HTM,lysate_only
ENSG00000178597,PSAPL1,lysate_only
ENSG00000178602,OTOS,lysate_only
ENSG00000178772,CPN2,lysate_only
ENSG00000178795,GDPD4,lysate_only
ENSG00000178826,TMEM139,lysate_only
ENSG00000178934,LGALS7B,lysate_only
ENSG00000179023,KLHDC7A,lysate_only
ENSG00000179046,TRIML2,lysate_only
ENSG00000179058,C9orf50,lysate_only
ENSG00000179148,ALOXE3,lysate_only
ENSG00000179165,PXT1,lysate_only
ENSG00000179168,GGN,lysate_only
ENSG00000179256,SMCO3,lysate_only
ENSG00000179292,TMEM151A,lysate_only
ENSG00000179520,SLC17A8,lysate_only
ENSG00000179564,LSMEM2,lysate_only
ENSG00000179580,RNF151,lysate_only
ENSG00000179593,ALOX15B,lysate_only
ENSG00000179698,WDR97,lysate_only
ENSG00000179772,FOXS1,lysate_only
ENSG00000179776,CDH5,lysate_only
ENSG00000179846,NKPD1,lysate_only
ENSG00000179869,ABCA13,lysate_only
ENSG00000179873,NLRP11,lysate_only
ENSG00000179914,ITLN1,lysate_only
ENSG00000179915,NRXN1,lysate_only
ENSG00000179921,GPBAR1,lysate_only
ENSG00000179954,SSC5D,lysate_only
ENSG00000180176,TH,lysate_only
ENSG00000180287,PLD5,lysate_only
ENSG00000180305,WFDC10A,lysate_only
ENSG00000180316,PNPLA1,lysate_only
ENSG00000180509,KCNE1,lysate_only
ENSG00000180535,BHLHA15,lysate_only
ENSG00000180613,GSX2,lysate_only
ENSG00000180787,ZFP3,lysate_only
ENSG00000180834,MAP6D1,lysate_only
ENSG00000180878,C11orf42,lysate_only
ENSG00000181143,MUC16,lysate_only
ENSG00000181215,C4orf50,lysate_only
ENSG00000181323,SPEM1,lysate_only
ENSG00000181381,DDX60L,lysate_only
ENSG00000181392,SYNE4,lysate_only
ENSG00000181541,MAB21L2,lysate_only
ENSG00000181619,GPR135,lysate_only
ENSG00000181847,TIGIT,lysate_only
ENSG00000182179,UBA7,lysate_only
ENSG00000182218,HHIPL1,lysate_only
ENSG00000182223,ZAR1,lysate_only
ENSG00000182255,KCNA4,lysate_only
ENSG00000182578,CSF1R,lysate_only
ENSG00000182583,VCX,lysate_only
ENSG00000182585,EPGN,lysate_only
ENSG00000182636,NDN,lysate_only
ENSG00000182732,RGS6,lysate_only
ENSG00000182791,CCDC87,lysate_only
ENSG00000182795,C1orf116,lysate_only
ENSG00000182866,LCK,lysate_only
ENSG00000183019,MCEMP1,lysate_only
ENSG00000183034,OTOP2,lysate_only
ENSG00000183134,PTGDR2,lysate_only
ENSG00000183160,TMEM119,lysate_only
ENSG00000183166,CALN1,lysate_only
ENSG00000183246,RIMBP3C,lysate_only
ENSG00000183324,REC114,lysate_only
ENSG00000183379,SYNDIG1L,lysate_only
ENSG00000183423,LRIT3,lysate_only
ENSG00000183560,IZUMO1R,lysate_only
ENSG00000183571,PGPEP1L,lysate_only
ENSG00000183668,PSG9,lysate_only
ENSG00000183733,FIGLA,lysate_only
ENSG00000183770,FOXL2,lysate_only
ENSG00000183773,AIFM3,lysate_only
ENSG00000183778,B3GALT5,lysate_only
ENSG00000183844,FAM3B,lysate_only
ENSG00000183850,ZNF730,lysate_only
ENSG00000183876,ARSI,lysate_only
ENSG00000184113,CLDN5,lysate_only
ENSG00000184144,CNTN2,lysate_only
ENSG00000184313,MROH7,lysate_only
ENSG00000184361,SPATA32,lysate_only
ENSG00000184363,PKP3,lysate_only
ENSG00000184502,GAST,lysate_only
ENSG00000184507,NUTM1,lysate_only
ENSG00000184564,SLITRK6,lysate_only
ENSG00000184635,ZNF93,lysate_only
ENSG00000184650,ODF4,lysate_only
ENSG00000184730,APOBR,lysate_only
ENSG00000184811,TRARG1,lysate_only
ENSG00000184923,NUTM2A,lysate_only
ENSG00000184925,LCN12,lysate_only
ENSG00000184933,OR6A2,lysate_only
ENSG00000184956,MUC6,lysate_only
ENSG00000184984,CHRM5,lysate_only
ENSG00000184988,TMEM106A,lysate_only
ENSG00000185028,LRRC14B,lysate_only
ENSG00000185038,MROH2A,lysate_only
ENSG00000185040,SPDYE16,lysate_only
ENSG00000185052,SLC24A3,lysate_only
ENSG00000185105,MYADML2,lysate_only
ENSG00000185245,GP1BA,lysate_only
ENSG00000185303,SFTPA2,lysate_only
ENSG00000185372,OR2V1,lysate_only
ENSG00000185467,KPNA7,lysate_only
ENSG00000185527,PDE6G,lysate_only
ENSG00000185674,LYG2,lysate_only
ENSG00000185774,KCNIP4,lysate_only
ENSG00000185972,CCIN,lysate_only
ENSG00000185988,PLK5,lysate_only
ENSG00000186105,LRRC70,lysate_only
ENSG00000186115,CYP4F2,lysate_only
ENSG00000186150,UBL4B,lysate_only
ENSG00000186160,CYP4Z1,lysate_only
ENSG00000186265,BTLA,lysate_only
ENSG00000186281,GPAT2,lysate_only
ENSG00000186377,CYP4X1,lysate_only
ENSG00000186399,GOLGA8R,lysate_only
ENSG00000186603,HPDL,lysate_only
ENSG00000186628,FSD2,lysate_only
ENSG00000186765,FSCN2,lysate_only
ENSG00000186827,TNFRSF4,lysate_only
ENSG00000186891,TNFRSF18,lysate_only
ENSG00000186895,FGF3,lysate_only
ENSG00000186912,P2RY4,lysate_only
ENSG00000186919,ZACN,lysate_only
ENSG00000186977,KRTAP19-5,lysate_only
ENSG00000187024,PTRH1,lysate_only
ENSG00000187045,TMPRSS6,lysate_only
ENSG00000187066,TMEM262,lysate_only
ENSG00000187105,HEATR4,lysate_only
ENSG00000187144,SPATA21,lysate_only
ENSG00000187166,H1-7,lysate_only
ENSG00000187242,KRT12,lysate_only
ENSG00000187243,MAGED4B,lysate_only
ENSG00000187372,PCDHB13,lysate_only
ENSG00000187492,CDHR4,lysate_only
ENSG00000187527,ATP13A5,lysate_only
ENSG00000187554,TLR5,lysate_only
ENSG00000187583,PLEKHN1,lysate_only
ENSG00000187642,PERM1,lysate_only
ENSG00000187682,ERAS,lysate_only
ENSG00000187714,SLC18A3,lysate_only
ENSG00000187773,DIPK1C,lysate_only
ENSG00000187783,TMEM72,lysate_only
ENSG00000187796,CARD9,lysate_only
ENSG00000187800,PEAR1,lysate_only
ENSG00000187833,C2orf78,lysate_only
ENSG00000187838,PLSCR3,lysate_only
ENSG00000187889,FYB2,lysate_only
ENSG00000187908,DMBT1,lysate_only
ENSG00000187942,LDLRAD2,lysate_only
ENSG00000187957,DNER,lysate_only
ENSG00000187959,CPSF4L,lysate_only
ENSG00000188015,S100A3,lysate_only
ENSG00000188032,C19orf67,lysate_only
ENSG00000188037,CLCN1,lysate_only
ENSG00000188060,RAB42,lysate_only
ENSG00000188171,ZNF626,lysate_only
ENSG00000188199,NUTM2B,lysate_only
ENSG00000188277,C15orf62,lysate_only
ENSG00000188282,RUFY4,lysate_only
ENSG00000188305,PEAK3,lysate_only
ENSG00000188306,LRRIQ4,lysate_only
ENSG00000188385,JAKMIP3,lysate_only
ENSG00000188389,PDCD1,lysate_only
ENSG00000188404,SELL,lysate_only
ENSG00000188488,SERPINA5,lysate_only
ENSG00000188536,HBA2,lysate_only
ENSG00000188710,QRFP,lysate_only
ENSG00000188761,BCL2L15,lysate_only
ENSG00000188783,PRELP,lysate_only
ENSG00000188822,CNR2,lysate_only
ENSG00000188833,ENTPD8,lysate_only
ENSG00000188886,ASTL,lysate_only
ENSG00000188921,HACD4,lysate_only
ENSG00000188981,MSANTD1,lysate_only
ENSG00000189001,SBSN,lysate_only
ENSG00000189051,RNF222,lysate_only
ENSG00000189052,CGB5,lysate_only
ENSG00000189056,RELN,lysate_only
ENSG00000189099,PRSS48,lysate_only
ENSG00000189108,IL1RAPL2,lysate_only
ENSG00000189269,DRICH1,lysate_only
ENSG00000189280,GJB5,lysate_only
ENSG00000189325,BNIP5,lysate_only
ENSG00000189409,MMP23B,lysate_only
ENSG00000189420,ZFP92,lysate_only
ENSG00000196109,ZNF676,lysate_only
ENSG00000196139,AKR1C3,lysate_only
ENSG00000196188,CTSE,lysate_only
ENSG00000196337,CGB7,lysate_only
ENSG00000196420,S100A5,lysate_only
ENSG00000196611,MMP1,lysate_only
ENSG00000196724,ZNF418,lysate_only
ENSG00000196811,CHRNG,lysate_only
ENSG00000196878,LAMB3,lysate_only
ENSG00000197046,SIGLEC15,lysate_only
ENSG00000197123,ZNF679,lysate_only
ENSG00000197142,ACSL5,lysate_only
ENSG00000197177,ADGRA1,lysate_only
ENSG00000197238,H4C11,lysate_only
ENSG00000197353,LYPD2,lysate_only
ENSG00000197360,ZNF98,lysate_only
ENSG00000197406,DIO3,lysate_only
ENSG00000197410,DCHS2,lysate_only
ENSG00000197446,CYP2F1,lysate_only
ENSG00000197540,GZMM,lysate_only
ENSG00000197632,SERPINB2,lysate_only
ENSG00000197768,STPG3,lysate_only
ENSG00000197826,CFAP299,lysate_only
ENSG00000197859,ADAMTSL2,lysate_only
ENSG00000197993,KEL,lysate_only
ENSG00000198028,ZNF560,lysate_only
ENSG00000198049,AVPR1B,lysate_only
ENSG00000198074,AKR1B10,lysate_only
ENSG00000198216,CACNA1E,lysate_only
ENSG00000198336,MYL4,lysate_only
ENSG00000198429,ZNF69,lysate_only
ENSG00000198521,ZNF43,lysate_only
ENSG00000198523,PLN,lysate_only
ENSG00000198542,ITGBL1,lysate_only
ENSG00000198569,SLC34A3,lysate_only
ENSG00000198643,FAM3D,lysate_only
ENSG00000198691,ABCA4,lysate_only
ENSG00000198695,MT-ND6,lysate_only
ENSG00000198712,MT-CO2,lysate_only
ENSG00000198727,MT-CYB,lysate_only
ENSG00000198734,F5,lysate_only
ENSG00000198753,PLXNB3,lysate_only
ENSG00000198763,MT-ND2,lysate_only
ENSG00000198771,RCSD1,lysate_only
ENSG00000198786,MT-ND5,lysate_only
ENSG00000198797,BRINP2,lysate_only
ENSG00000198804,MT-CO1,lysate_only
ENSG00000198821,CD247,lysate_only
ENSG00000198840,MT-ND3,lysate_only
ENSG00000198844,ARHGEF15,lysate_only
ENSG00000198865,CCDC152,lysate_only
ENSG00000198886,MT-ND4,lysate_only
ENSG00000198888,MT-ND1,lysate_only
ENSG00000198899,MT-ATP6,lysate_only
ENSG00000198917,SPOUT1,lysate_only
ENSG00000198938,MT-CO3,lysate_only
ENSG00000203737,GPR52,lysate_only
ENSG00000203772,SPRN,lysate_only
ENSG00000203797,DDO,lysate_only
ENSG00000203896,LIME1,lysate_only
ENSG00000204001,LCN8,lysate_only
ENSG00000204025,TRPC5OS,lysate_only
ENSG00000204033,LRIT2,lysate_only
ENSG00000204149,AGAP6,lysate_only
ENSG00000204175,GPRIN2,lysate_only
ENSG00000204291,COL15A1,lysate_only
ENSG00000204323,SMIM5,lysate_only
ENSG00000204379,XAGE1A,lysate_only
ENSG00000204396,VWA7,lysate_only
ENSG00000204421,LY6G6C,lysate_only
ENSG00000204428,LY6G5C,lysate_only
ENSG00000204518,AADACL4,lysate_only
ENSG00000204538,PSORS1C2,lysate_only
ENSG00000204610,TRIM15,lysate_only
ENSG00000204613,TRIM10,lysate_only
ENSG00000204657,OR2H2,lysate_only
ENSG00000204869,IGFL4,lysate_only
ENSG00000204882,GPR20,lysate_only
ENSG00000204962,PCDHA8,lysate_only
ENSG00000204978,ERICH4,lysate_only
ENSG00000205022,PABPN1L,lysate_only
ENSG00000205097,FRG2,lysate_only
ENSG00000205108,FAM205A,lysate_only
ENSG00000205126,ACCSL,lysate_only
ENSG00000205209,SCGB2B2,lysate_only
ENSG00000205301,MGAT4D,lysate_only
ENSG00000205323,SARNP,lysate_only
ENSG00000205336,ADGRG1,lysate_only
ENSG00000205403,CFI,lysate_only
ENSG00000205560,CPT1B,lysate_only
ENSG00000205592,MUC19,lysate_only
ENSG00000205702,CYP2D7,lysate_only
ENSG00000205710,C17orf107,lysate_only
ENSG00000205755,CRLF2,lysate_only
ENSG00000206105,KRTAP20-4,lysate_only
ENSG00000206127,GOLGA8O,lysate_only
ENSG00000206262,FOXL2NB,lysate_only
ENSG00000206384,COL6A6,lysate_only
ENSG00000206531,CD200R1L,lysate_only
ENSG00000206549,ENSG00000206549,lysate_only
ENSG00000211452,DIO1,lysate_only
ENSG00000212907,MT-ND4L,lysate_only
ENSG00000213204,ENSG00000213204,lysate_only
ENSG00000213218,CSH2,lysate_only
ENSG00000213221,DNLZ,lysate_only
ENSG00000213413,PVRIG,lysate_only
ENSG00000213471,TTLL13,lysate_only
ENSG00000213780,GTF2H4,lysate_only
ENSG00000213782,DDX47,lysate_only
ENSG00000213809,KLRK1,lysate_only
ENSG00000213901,SLC23A3,lysate_only
ENSG00000213906,LTB4R2,lysate_only
ENSG00000213973,ZNF99,lysate_only
ENSG00000213999,MEF2B,lysate_only
ENSG00000214102,WEE2,lysate_only
ENSG00000214128,TMEM213,lysate_only
ENSG00000214300,SPDYE3,lysate_only
ENSG00000214402,LCNL1,lysate_only
ENSG00000214562,NUTM2D,lysate_only
ENSG00000214694,ARHGEF33,lysate_only
ENSG00000214700,C12orf71,lysate_only
ENSG00000214711,CAPN14,lysate_only
ENSG00000214814,FER1L6,lysate_only
ENSG00000214872,SMTNL1,lysate_only
ENSG00000214946,TBC1D26,lysate_only
ENSG00000215018,COL28A1,lysate_only
ENSG00000215182,MUC5AC,lysate_only
ENSG00000215262,KCNU1,lysate_only
ENSG00000215529,EFCAB8,lysate_only
ENSG00000215644,GCGR,lysate_only
ENSG00000215704,CELA2B,lysate_only
ENSG00000215912,TTC34,lysate_only
ENSG00000217555,CKLF,lysate_only
ENSG00000218823,PAPOLB,lysate_only
ENSG00000221866,PLXNA4,lysate_only
ENSG00000221963,APOL6,lysate_only
ENSG00000222009,BTBD19,lysate_only
ENSG00000222046,DCDC2B,lysate_only
ENSG00000223510,CDRT15,lysate_only
ENSG00000223547,ZNF844,lysate_only
ENSG00000223601,EBLN1,lysate_only
ENSG00000223638,RFPL4A,lysate_only
ENSG00000224389,C4B,lysate_only
ENSG00000225180,PVALEF,lysate_only
ENSG00000225614,ZNF469,lysate_only
ENSG00000225899,FRG2B,lysate_only
ENSG00000226792,C13orf42,lysate_only
ENSG00000226979,LTA,lysate_only
ENSG00000227234,SPANXB1,lysate_only
ENSG00000228253,MT-ATP8,lysate_only
ENSG00000228836,CT45A5,lysate_only
ENSG00000229292,RFPL4AL1,lysate_only
ENSG00000229453,SPINK8,lysate_only
ENSG00000229474,PATL2,lysate_only
ENSG00000229894,GK3P,lysate_only
ENSG00000230601,TEX48,lysate_only
ENSG00000231256,CFAP97D1,lysate_only
ENSG00000231274,SBK3,lysate_only
ENSG00000231852,CYP21A2,lysate_only
ENSG00000232070,TMEM253,lysate_only
ENSG00000232237,ASCL5,lysate_only
ENSG00000232258,TMEM114,lysate_only
ENSG00000232629,HLA-DQB2,lysate_only
ENSG00000233024,NPIPA9,lysate_only
ENSG00000233198,RNF224,lysate_only
ENSG00000233232,NPIPB7,lysate_only
ENSG00000233436,BTBD18,lysate_only
ENSG00000234068,PAGE2,lysate_only
ENSG00000234409,CCDC188,lysate_only
ENSG00000234776,C11orf94,lysate_only
ENSG00000235268,KDM4E,lysate_only
ENSG00000235568,NFAM1,lysate_only
ENSG00000236279,CLEC2L,lysate_only
ENSG00000236383,CCDC200,lysate_only
ENSG00000237412,PRSS56,lysate_only
ENSG00000237452,MEIOSIN,lysate_only
ENSG00000237515,SHISA9,lysate_only
ENSG00000237541,HLA-DQA2,lysate_only
ENSG00000237693,IRGM,lysate_only
ENSG00000237988,OR2I1P,lysate_only
ENSG00000239620,PRR20G,lysate_only
ENSG00000239704,CDRT4,lysate_only
ENSG00000240053,LY6G5B,lysate_only
ENSG00000240184,PCDHGC3,lysate_only
ENSG00000240764,PCDHGC5,lysate_only
ENSG00000241149,ZNF722,lysate_only
ENSG00000241322,FBXW10B,lysate_only
ENSG00000241404,EGFL8,lysate_only
ENSG00000241489,ENSG00000241489,lysate_only
ENSG00000241644,INMT,lysate_only
ENSG00000242220,TCP10L,lysate_only
ENSG00000242419,PCDHGC4,lysate_only
ENSG00000242866,STRC,lysate_only
ENSG00000242950,ERVW-1,lysate_only
ENSG00000243056,EIF4EBP3,lysate_only
ENSG00000243232,PCDHAC2,lysate_only
ENSG00000243566,UPK3B,lysate_only
ENSG00000243649,CFB,lysate_only
ENSG00000243696,ENSG00000243696,lysate_only
ENSG00000243708,PLA2G4B,lysate_only
ENSG00000243709,LEFTY1,lysate_only
ENSG00000243789,JMJD7,lysate_only
ENSG00000243910,TUBA4B,lysate_only
ENSG00000243955,GSTA1,lysate_only
ENSG00000243978,RTL9,lysate_only
ENSG00000244025,KRTAP19-3,lysate_only
ENSG00000244067,GSTA2,lysate_only
ENSG00000244607,CCDC13,lysate_only
ENSG00000244731,C4A,lysate_only
ENSG00000248383,PCDHAC1,lysate_only
ENSG00000248405,PRR5-ARHGAP8,lysate_only
ENSG00000248485,PCP4L1,lysate_only
ENSG00000248592,STIMATE-MUSTN1,lysate_only
ENSG00000248746,ACTN3,lysate_only
ENSG00000249156,TAF11L12,lysate_only
ENSG00000249948,GBA3,lysate_only
ENSG00000250423,KIAA1210,lysate_only
ENSG00000250506,CDK3,lysate_only
ENSG00000250644,ENSG00000250644,lysate_only
ENSG00000250673,REELD1,lysate_only
ENSG00000251201,TMED7-TICAM2,lysate_only
ENSG00000251287,ALG1L2,lysate_only
ENSG00000251692,PTX4,lysate_only
ENSG00000253313,C1orf210,lysate_only
ENSG00000253457,SMIM18,lysate_only
ENSG00000253537,PCDHGA7,lysate_only
ENSG00000253831,ETV3L,lysate_only
ENSG00000253873,PCDHGA11,lysate_only
ENSG00000253910,PCDHGB2,lysate_only
ENSG00000253953,PCDHGB4,lysate_only
ENSG00000254122,PCDHGB7,lysate_only
ENSG00000254221,PCDHGB1,lysate_only
ENSG00000254413,CHKB-CPT1B,lysate_only
ENSG00000254536,ENSG00000254536,lysate_only
ENSG00000254732,ENSG00000254732,lysate_only
ENSG00000254995,STX16-NPEPL1,lysate_only
ENSG00000255104,ZNF286A-TBC1D26,lysate_only
ENSG00000255423,EBLN2,lysate_only
ENSG00000255501,CARD18,lysate_only
ENSG00000255508,ENSG00000255508,lysate_only
ENSG00000255587,RAB44,lysate_only
ENSG00000255663,ENSG00000255663,lysate_only
ENSG00000255819,KLRC4-KLRK1,lysate_only
ENSG00000255872,ENSG00000255872,lysate_only
ENSG00000256407,ENSG00000256407,lysate_only
ENSG00000257138,TAS2R38,lysate_only
ENSG00000257315,ZBED6,lysate_only
ENSG00000257446,ZNF878,lysate_only
ENSG00000257524,ST6GALNAC6,lysate_only
ENSG00000258405,ZNF578,lysate_only
ENSG00000258484,SPESP1,lysate_only
